number of heading lines in this data file : 26
Field Line Tracing Calculations (FLT) performed with CASTEM
Date CASTEM calculations : 28/09/2010
Date post-processing data : 04-11/10/2010
Modif compared to latest version (10/06/2010): here, grid "top"- starting line = diagonal, located in between BM9-10

FIRST WALL GEOMETRY
Outer wall and upper panels from BM8 to BM18
EQUILIBRIUM
Steady-state, 15 MA, Scenario 1, ITER (eqdsk high resolution, "Baseline 2010", FST, Corsica, Feb. 2010)

PARAMETERS
origin location : diagonal from (R,Z)=(5.7,4.3)m to (R,Z)=(6.0,5.3)m
number of field lines followed :  300 
extent of origin line : 1.0440 
radial resolution at origin : 0.003499 
dphi step for FLT calculations in CASTEM : 0.50 
number of tangency points :     79 
number of points entering a surface :    260 
number of points leaving a surface :    271 
max number of intersection from omp toward top :    19 
max number of intersection from omp toward bottom :    11 
maximum connection length toward top : 26.09 
maximum connection length toward bottom : -22.09 
DATA
       nºFL            nºinters        X_inters (m)     Y_inters (m)     Z_inters (m)       Lc (m)             type-point  
 20.00000 2.00000 -2.22300 4.65852 4.64829 10.95458 2 
 20.00000 3.00000 -2.79968 4.30949 4.66079 11.62904 1 
 20.00000 4.00000 -3.08646 4.09438 4.66708 11.98754 2 
 20.00000 5.00000 -3.42200 3.79918 4.67505 12.43455 1 
 20.00000 6.00000 -3.75905 3.44333 4.68374 12.92481 2 
 20.00000 7.00000 -3.98152 3.16591 4.68968 13.28043 1 
 20.00000 8.00000 -4.32223 2.64763 4.70026 13.90097 2 
 20.00000 9.00000 -4.42820 2.45358 4.70410 14.12206 1 
 20.00000 10.00000 -4.70853 1.80649 4.71550 14.82775 2 
 20.00000 11.00000 -4.75085 1.68143 4.71764 15.74994 2 
 20.00000 12.00000 -4.93489 0.91374 4.73071 15.79374 1 
 20.00000 13.00000 -4.94156 0.87044 4.73144 16.53688 2 
 20.00000 14.00000 -4.99761 0.12999 4.74288 16.75495 1 
 20.00000 15.00000 -4.99342 -0.08803 4.74630 19.22570 2 
 20.00000 16.00000 -4.74559 -1.45178 4.76787 19.26881 1 
 21.00000 1.00000 -1.30288 5.03424 4.63538 9.96262 0 
 21.00000 2.00000 -1.38964 5.00749 4.63721 10.05339 0 
