   54   26   48    1   54     /                   /                        ADF11
 -------------------------------------------------------------------------------
  10.00000  10.20000  10.40000  10.60000  10.80000  11.00000  11.20000  11.40000
  11.60000  11.80000  12.00000  12.20000  12.40000  12.60000  12.80000  13.00000
  13.20000  13.40000  13.60000  13.80000  14.00000  14.20000  14.40000  14.60000
  14.80000  15.00000
    .00000    .09998    .19996    .29993    .39991    .49989    .59987    .69985
    .79982    .89980    .99978   1.09976   1.19974   1.29972   1.39969   1.49967
   1.59965   1.69963   1.79961   1.89958   1.99956   2.09954   2.19952   2.29950
   2.39947   2.49945   2.59943   2.69941   2.79939   2.89936   2.99934   3.09932
   3.19930   3.29928   3.39925   3.49923   3.59921   3.69919   3.79917   3.89915
   3.99912   4.09910   4.19908   4.29906   4.39904   4.49901   4.59899   4.69897
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1= 1   / DATE= 30.01.98
 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378
 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378 -26.53378 -26.53435
 -26.53500 -26.53574
 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236
 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236
 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58236 -26.58293
 -26.58358 -26.58432
 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058
 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058
 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058 -26.63058
 -26.63115 -26.63253
 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834
 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834
 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834 -26.67834
 -26.67891 -26.67955
 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553
 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553
 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553 -26.72553
 -26.72609 -26.72673
 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198
 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198
 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198 -26.77198
 -26.77253 -26.77317
 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692
 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692
 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692 -26.81692
 -26.81692 -26.81747
 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259
 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259 -26.85259
 -26.85260 -26.85260 -26.85260 -26.85260 -26.85260 -26.85260 -26.85260 -26.85260
 -26.85260 -26.85313
 -26.82888 -26.82888 -26.82888 -26.82888 -26.82888 -26.82888 -26.82888 -26.82888
 -26.82888 -26.82888 -26.82888 -26.82889 -26.82889 -26.82889 -26.82889 -26.82889
 -26.82889 -26.82889 -26.82889 -26.82889 -26.82890 -26.82890 -26.82890 -26.82890
 -26.82891 -26.82936
 -26.63069 -26.63069 -26.63069 -26.63069 -26.63069 -26.63069 -26.63069 -26.63070
 -26.63070 -26.63070 -26.63070 -26.63070 -26.63070 -26.63071 -26.63071 -26.63071
 -26.63072 -26.63072 -26.63073 -26.63073 -26.63074 -26.63074 -26.63075 -26.63076
 -26.63077 -26.63104
 -26.28198 -26.28198 -26.28198 -26.28199 -26.28199 -26.28199 -26.28199 -26.28199
 -26.28199 -26.28200 -26.28200 -26.28200 -26.28200 -26.28201 -26.28201 -26.28202
 -26.28202 -26.28203 -26.28204 -26.28204 -26.28205 -26.28206 -26.28208 -26.28209
 -26.28211 -26.28213
 -25.93728 -25.93729 -25.93729 -25.93729 -25.93729 -25.93729 -25.93729 -25.93729
 -25.93730 -25.93730 -25.93730 -25.93730 -25.93731 -25.93731 -25.93732 -25.93732
 -25.93733 -25.93734 -25.93734 -25.93735 -25.93736 -25.93738 -25.93739 -25.93740
 -25.93742 -25.93744
 -25.66450 -25.66450 -25.66450 -25.66450 -25.66450 -25.66450 -25.66450 -25.66450
 -25.66451 -25.66451 -25.66451 -25.66452 -25.66452 -25.66452 -25.66453 -25.66453
 -25.66454 -25.66455 -25.66456 -25.66456 -25.66458 -25.66459 -25.66460 -25.66462
 -25.66463 -25.66465
 -25.46936 -25.46937 -25.46937 -25.46937 -25.46937 -25.46937 -25.46937 -25.46937
 -25.46938 -25.46938 -25.46938 -25.46938 -25.46939 -25.46939 -25.46940 -25.46940
 -25.46941 -25.46942 -25.46942 -25.46943 -25.46944 -25.46946 -25.46947 -25.46948
 -25.46950 -25.46952
 -25.34181 -25.34181 -25.34181 -25.34181 -25.34182 -25.34182 -25.34182 -25.34182
 -25.34182 -25.34182 -25.34183 -25.34183 -25.34183 -25.34184 -25.34184 -25.34185
 -25.34185 -25.34186 -25.34187 -25.34188 -25.34189 -25.34190 -25.34191 -25.34193
 -25.34194 -25.34196
 -25.26984 -25.26984 -25.26984 -25.26984 -25.26984 -25.26984 -25.26985 -25.26985
 -25.26985 -25.26985 -25.26985 -25.26986 -25.26986 -25.26987 -25.26987 -25.26987
 -25.26988 -25.26989 -25.26989 -25.26990 -25.26991 -25.26992 -25.26994 -25.26995
 -25.26997 -25.26999
 -25.24270 -25.24270 -25.24270 -25.24270 -25.24270 -25.24271 -25.24271 -25.24271
 -25.24271 -25.24271 -25.24272 -25.24272 -25.24272 -25.24273 -25.24273 -25.24273
 -25.24274 -25.24275 -25.24275 -25.24276 -25.24277 -25.24278 -25.24279 -25.24281
 -25.24283 -25.24284
 -25.25141 -25.25141 -25.25141 -25.25142 -25.25142 -25.25142 -25.25142 -25.25142
 -25.25142 -25.25143 -25.25143 -25.25143 -25.25143 -25.25144 -25.25144 -25.25145
 -25.25145 -25.25146 -25.25147 -25.25147 -25.25148 -25.25149 -25.25151 -25.25152
 -25.25153 -25.25155
 -25.28864 -25.28864 -25.28865 -25.28865 -25.28865 -25.28865 -25.28865 -25.28865
 -25.28865 -25.28866 -25.28866 -25.28866 -25.28866 -25.28867 -25.28867 -25.28868
 -25.28868 -25.28869 -25.28869 -25.28870 -25.28871 -25.28872 -25.28873 -25.28875
 -25.28876 -25.28878
 -25.34844 -25.34844 -25.34844 -25.34844 -25.34844 -25.34844 -25.34844 -25.34844
 -25.34845 -25.34845 -25.34845 -25.34845 -25.34846 -25.34846 -25.34846 -25.34847
 -25.34847 -25.34848 -25.34848 -25.34849 -25.34850 -25.34851 -25.34852 -25.34853
 -25.34855 -25.34857
 -25.42594 -25.42594 -25.42594 -25.42594 -25.42594 -25.42594 -25.42594 -25.42594
 -25.42594 -25.42595 -25.42595 -25.42595 -25.42595 -25.42596 -25.42596 -25.42597
 -25.42597 -25.42598 -25.42598 -25.42599 -25.42600 -25.42601 -25.42602 -25.42603
 -25.42604 -25.42606
 -25.51717 -25.51717 -25.51717 -25.51717 -25.51717 -25.51717 -25.51717 -25.51717
 -25.51717 -25.51718 -25.51718 -25.51718 -25.51718 -25.51719 -25.51719 -25.51719
 -25.51720 -25.51720 -25.51721 -25.51722 -25.51723 -25.51723 -25.51725 -25.51726
 -25.51727 -25.51729
 -25.61879 -25.61879 -25.61879 -25.61879 -25.61879 -25.61879 -25.61880 -25.61880
 -25.61880 -25.61880 -25.61880 -25.61880 -25.61881 -25.61881 -25.61881 -25.61882
 -25.61882 -25.61883 -25.61883 -25.61884 -25.61885 -25.61886 -25.61887 -25.61888
 -25.61889 -25.61891
 -25.72782 -25.72782 -25.72783 -25.72783 -25.72783 -25.72783 -25.72783 -25.72783
 -25.72783 -25.72783 -25.72784 -25.72784 -25.72784 -25.72784 -25.72785 -25.72785
 -25.72785 -25.72786 -25.72787 -25.72787 -25.72788 -25.72789 -25.72790 -25.72791
 -25.72792 -25.72793
 -25.84149 -25.84149 -25.84149 -25.84149 -25.84149 -25.84149 -25.84149 -25.84150
 -25.84150 -25.84150 -25.84150 -25.84150 -25.84150 -25.84151 -25.84151 -25.84151
 -25.84152 -25.84152 -25.84153 -25.84153 -25.84154 -25.84155 -25.84156 -25.84157
 -25.84158 -25.84159
 -25.95696 -25.95696 -25.95696 -25.95696 -25.95696 -25.95696 -25.95697 -25.95697
 -25.95697 -25.95697 -25.95697 -25.95697 -25.95698 -25.95698 -25.95698 -25.95698
 -25.95699 -25.95699 -25.95700 -25.95700 -25.95701 -25.95702 -25.95703 -25.95704
 -25.95705 -25.95706
 -26.07115 -26.07115 -26.07116 -26.07116 -26.07116 -26.07116 -26.07116 -26.07116
 -26.07116 -26.07116 -26.07116 -26.07117 -26.07117 -26.07117 -26.07117 -26.07118
 -26.07118 -26.07118 -26.07119 -26.07119 -26.07120 -26.07121 -26.07121 -26.07122
 -26.07123 -26.07125
 -26.18055 -26.18055 -26.18055 -26.18055 -26.18055 -26.18055 -26.18055 -26.18055
 -26.18055 -26.18055 -26.18055 -26.18056 -26.18056 -26.18056 -26.18056 -26.18057
 -26.18057 -26.18057 -26.18058 -26.18058 -26.18059 -26.18059 -26.18060 -26.18061
 -26.18062 -26.18063
 -26.28108 -26.28108 -26.28108 -26.28108 -26.28108 -26.28108 -26.28108 -26.28108
 -26.28108 -26.28108 -26.28108 -26.28108 -26.28109 -26.28109 -26.28109 -26.28109
 -26.28110 -26.28110 -26.28110 -26.28111 -26.28111 -26.28112 -26.28112 -26.28113
 -26.28114 -26.28115
 -26.36872 -26.36872 -26.36872 -26.36872 -26.36872 -26.36872 -26.36872 -26.36872
 -26.36873 -26.36873 -26.36873 -26.36873 -26.36873 -26.36873 -26.36873 -26.36874
 -26.36874 -26.36874 -26.36874 -26.36875 -26.36875 -26.36876 -26.36876 -26.36877
 -26.36878 -26.36878
 -26.43955 -26.43955 -26.43955 -26.43955 -26.43955 -26.43955 -26.43955 -26.43955
 -26.43955 -26.43955 -26.43955 -26.43956 -26.43956 -26.43956 -26.43956 -26.43956
 -26.43956 -26.43957 -26.43957 -26.43957 -26.43958 -26.43958 -26.43958 -26.43959
 -26.43959 -26.43960
 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084
 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084 -26.49084 -26.49085
 -26.49085 -26.49085 -26.49085 -26.49085 -26.49086 -26.49086 -26.49086 -26.49087
 -26.49087 -26.49088
 -26.52174 -26.52174 -26.52174 -26.52174 -26.52174 -26.52174 -26.52174 -26.52174
 -26.52174 -26.52174 -26.52174 -26.52174 -26.52174 -26.52174 -26.52175 -26.52175
 -26.52175 -26.52175 -26.52175 -26.52175 -26.52175 -26.52176 -26.52176 -26.52176
 -26.52177 -26.52177
 -26.53360 -26.53360 -26.53360 -26.53360 -26.53360 -26.53360 -26.53360 -26.53360
 -26.53360 -26.53361 -26.53361 -26.53361 -26.53361 -26.53361 -26.53361 -26.53361
 -26.53361 -26.53361 -26.53361 -26.53361 -26.53361 -26.53362 -26.53362 -26.53362
 -26.53362 -26.53362
 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884
 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884 -26.52884 -26.52885
 -26.52885 -26.52885 -26.52885 -26.52885 -26.52885 -26.52885 -26.52885 -26.52885
 -26.52885 -26.52886
 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111
 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111 -26.51111
 -26.51111 -26.51111 -26.51111 -26.51111 -26.51112 -26.51112 -26.51112 -26.51112
 -26.51112 -26.51112
 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406
 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406
 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406 -26.48406
 -26.48407 -26.48407
 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085
 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085
 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085 -26.45085
 -26.45085 -26.45085
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1=27   / DATE= 30.01.98
 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190
 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190
 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03190 -26.03265 -26.03350
 -26.03448 -26.03561
 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174
 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174
 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08174 -26.08249 -26.08335
 -26.08433 -26.08545
 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154
 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154
 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13154 -26.13229 -26.13315
 -26.13413 -26.13526
 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130
 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130
 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18130 -26.18205
 -26.18388 -26.18501
 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099
 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099
 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23099 -26.23174
 -26.23260 -26.23358
 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061
 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061
 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28061 -26.28136
 -26.28221 -26.28319
 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013
 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013
 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33013 -26.33088
 -26.33173 -26.33271
 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953
 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953
 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953 -26.37953
 -26.38028 -26.38210
 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878
 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878
 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878 -26.42878
 -26.42952 -26.43037
 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783
 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783
 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783 -26.47783
 -26.47857 -26.47942
 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663
 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663
 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663 -26.52663
 -26.52738 -26.52822
 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512
 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512 -26.57512
 -26.57512 -26.57512 -26.57512 -26.57513 -26.57513 -26.57513 -26.57513 -26.57513
 -26.57513 -26.57587
 -26.62286 -26.62287 -26.62288 -26.62289 -26.62291 -26.62292 -26.62293 -26.62294
 -26.62295 -26.62297 -26.62298 -26.62299 -26.62300 -26.62301 -26.62302 -26.62303
 -26.62304 -26.62305 -26.62306 -26.62307 -26.62308 -26.62309 -26.62310 -26.62310
 -26.62311 -26.62385
 -26.66673 -26.66686 -26.66699 -26.66712 -26.66725 -26.66738 -26.66750 -26.66763
 -26.66775 -26.66788 -26.66800 -26.66812 -26.66823 -26.66835 -26.66846 -26.66857
 -26.66867 -26.66878 -26.66888 -26.66897 -26.66907 -26.66916 -26.66924 -26.66933
 -26.66941 -26.67022
 -26.69272 -26.69348 -26.69424 -26.69501 -26.69577 -26.69653 -26.69728 -26.69803
 -26.69878 -26.69951 -26.70024 -26.70095 -26.70165 -26.70234 -26.70301 -26.70367
 -26.70431 -26.70493 -26.70554 -26.70613 -26.70670 -26.70725 -26.70778 -26.70829
 -26.70878 -26.70996
 -26.66976 -26.67238 -26.67502 -26.67767 -26.68034 -26.68301 -26.68568 -26.68834
 -26.69099 -26.69362 -26.69623 -26.69882 -26.70137 -26.70388 -26.70635 -26.70877
 -26.71114 -26.71346 -26.71573 -26.71793 -26.72007 -26.72215 -26.72416 -26.72611
 -26.72799 -26.72981
 -26.57788 -26.58339 -26.58897 -26.59464 -26.60037 -26.60616 -26.61199 -26.61785
 -26.62373 -26.62962 -26.63551 -26.64138 -26.64722 -26.65302 -26.65877 -26.66445
 -26.67007 -26.67560 -26.68104 -26.68637 -26.69160 -26.69671 -26.70170 -26.70655
 -26.71128 -26.71586
 -26.44468 -26.45274 -26.46097 -26.46937 -26.47793 -26.48663 -26.49547 -26.50442
 -26.51347 -26.52261 -26.53181 -26.54106 -26.55035 -26.55965 -26.56894 -26.57822
 -26.58746 -26.59664 -26.60575 -26.61476 -26.62367 -26.63246 -26.64112 -26.64962
 -26.65796 -26.66613
 -26.31477 -26.32437 -26.33422 -26.34431 -26.35465 -26.36520 -26.37597 -26.38694
 -26.39808 -26.40939 -26.42085 -26.43244 -26.44414 -26.45593 -26.46779 -26.47970
 -26.49164 -26.50359 -26.51552 -26.52741 -26.53925 -26.55102 -26.56268 -26.57423
 -26.58565 -26.59691
 -26.21192 -26.22219 -26.23276 -26.24361 -26.25475 -26.26615 -26.27781 -26.28971
 -26.30185 -26.31420 -26.32675 -26.33948 -26.35237 -26.36541 -26.37857 -26.39183
 -26.40517 -26.41857 -26.43200 -26.44545 -26.45889 -26.47229 -26.48565 -26.49892
 -26.51210 -26.52516
 -26.14050 -26.15083 -26.16146 -26.17239 -26.18361 -26.19511 -26.20688 -26.21891
 -26.23118 -26.24368 -26.25639 -26.26929 -26.28237 -26.29561 -26.30899 -26.32248
 -26.33607 -26.34973 -26.36345 -26.37719 -26.39094 -26.40467 -26.41836 -26.43199
 -26.44554 -26.45898
 -26.09723 -26.10719 -26.11744 -26.12797 -26.13878 -26.14985 -26.16118 -26.17275
 -26.18454 -26.19655 -26.20876 -26.22114 -26.23368 -26.24637 -26.25918 -26.27209
 -26.28507 -26.29812 -26.31120 -26.32430 -26.33739 -26.35044 -26.36345 -26.37637
 -26.38921 -26.40192
 -26.07804 -26.08737 -26.09695 -26.10680 -26.11689 -26.12721 -26.13776 -26.14852
 -26.15948 -26.17061 -26.18192 -26.19337 -26.20494 -26.21663 -26.22841 -26.24026
 -26.25216 -26.26409 -26.27602 -26.28795 -26.29983 -26.31166 -26.32341 -26.33507
 -26.34661 -26.35802
 -26.08007 -26.08864 -26.09744 -26.10647 -26.11571 -26.12514 -26.13477 -26.14458
 -26.15455 -26.16466 -26.17491 -26.18527 -26.19572 -26.20625 -26.21684 -26.22747
 -26.23812 -26.24877 -26.25939 -26.26998 -26.28051 -26.29096 -26.30131 -26.31155
 -26.32166 -26.33162
 -26.10133 -26.10913 -26.11714 -26.12534 -26.13372 -26.14227 -26.15098 -26.15984
 -26.16882 -26.17792 -26.18713 -26.19641 -26.20577 -26.21517 -26.22461 -26.23406
 -26.24351 -26.25293 -26.26231 -26.27164 -26.28089 -26.29004 -26.29909 -26.30802
 -26.31681 -26.32545
 -26.13994 -26.14703 -26.15430 -26.16173 -26.16932 -26.17705 -26.18492 -26.19290
 -26.20099 -26.20917 -26.21743 -26.22575 -26.23412 -26.24251 -26.25092 -26.25933
 -26.26771 -26.27606 -26.28436 -26.29259 -26.30073 -26.30878 -26.31671 -26.32452
 -26.33220 -26.33972
 -26.19368 -26.20013 -26.20674 -26.21348 -26.22036 -26.22737 -26.23448 -26.24170
 -26.24900 -26.25638 -26.26381 -26.27129 -26.27880 -26.28633 -26.29385 -26.30137
 -26.30885 -26.31628 -26.32366 -26.33097 -26.33819 -26.34531 -26.35232 -26.35921
 -26.36596 -26.37258
 -26.25985 -26.26573 -26.27174 -26.27788 -26.28414 -26.29050 -26.29696 -26.30350
 -26.31011 -26.31678 -26.32350 -26.33025 -26.33702 -26.34380 -26.35056 -26.35731
 -26.36402 -26.37068 -26.37729 -26.38381 -26.39025 -26.39660 -26.40284 -26.40896
 -26.41495 -26.42082
 -26.33532 -26.34068 -26.34616 -26.35175 -26.35744 -26.36322 -26.36908 -26.37502
 -26.38101 -26.38705 -26.39313 -26.39924 -26.40535 -26.41147 -26.41757 -26.42364
 -26.42968 -26.43566 -26.44159 -26.44744 -26.45321 -26.45888 -26.46446 -26.46992
 -26.47527 -26.48049
 -26.41657 -26.42144 -26.42641 -26.43148 -26.43663 -26.44187 -26.44718 -26.45254
 -26.45796 -26.46342 -26.46890 -26.47440 -26.47991 -26.48541 -26.49090 -26.49635
 -26.50177 -26.50714 -26.51244 -26.51768 -26.52284 -26.52791 -26.53288 -26.53775
 -26.54251 -26.54716
 -26.49961 -26.50399 -26.50846 -26.51301 -26.51764 -26.52234 -26.52710 -26.53191
 -26.53676 -26.54164 -26.54654 -26.55146 -26.55638 -26.56128 -26.56617 -26.57103
 -26.57584 -26.58061 -26.58532 -26.58997 -26.59454 -26.59903 -26.60343 -26.60773
 -26.61194 -26.61603
 -26.58013 -26.58401 -26.58796 -26.59198 -26.59607 -26.60022 -26.60442 -26.60865
 -26.61292 -26.61722 -26.62153 -26.62584 -26.63016 -26.63446 -26.63874 -26.64299
 -26.64720 -26.65137 -26.65548 -26.65953 -26.66352 -26.66742 -26.67125 -26.67499
 -26.67864 -26.68219
 -26.65448 -26.65783 -26.66125 -26.66472 -26.66825 -26.67183 -26.67544 -26.67909
 -26.68277 -26.68646 -26.69016 -26.69386 -26.69756 -26.70125 -26.70491 -26.70855
 -26.71214 -26.71570 -26.71921 -26.72266 -26.72605 -26.72937 -26.73262 -26.73579
 -26.73889 -26.74190
 -26.71797 -26.72078 -26.72364 -26.72655 -26.72950 -26.73248 -26.73550 -26.73854
 -26.74160 -26.74467 -26.74775 -26.75083 -26.75390 -26.75696 -26.75999 -26.76300
 -26.76598 -26.76891 -26.77181 -26.77465 -26.77745 -26.78018 -26.78285 -26.78546
 -26.78800 -26.79047
 -26.76702 -26.76928 -26.77158 -26.77392 -26.77629 -26.77869 -26.78112 -26.78356
 -26.78601 -26.78847 -26.79093 -26.79339 -26.79584 -26.79828 -26.80070 -26.80310
 -26.80547 -26.80780 -26.81010 -26.81236 -26.81457 -26.81674 -26.81886 -26.82092
 -26.82293 -26.82488
 -26.79936 -26.80110 -26.80288 -26.80469 -26.80651 -26.80836 -26.81023 -26.81210
 -26.81399 -26.81588 -26.81776 -26.81965 -26.82153 -26.82339 -26.82524 -26.82707
 -26.82888 -26.83067 -26.83242 -26.83414 -26.83582 -26.83747 -26.83908 -26.84065
 -26.84217 -26.84365
 -26.81450 -26.81579 -26.81711 -26.81844 -26.81979 -26.82115 -26.82253 -26.82391
 -26.82530 -26.82669 -26.82808 -26.82947 -26.83085 -26.83222 -26.83358 -26.83492
 -26.83624 -26.83755 -26.83883 -26.84009 -26.84132 -26.84253 -26.84370 -26.84485
 -26.84596 -26.84704
 -26.81382 -26.81474 -26.81568 -26.81663 -26.81759 -26.81855 -26.81953 -26.82051
 -26.82150 -26.82248 -26.82347 -26.82445 -26.82543 -26.82640 -26.82736 -26.82831
 -26.82925 -26.83017 -26.83108 -26.83197 -26.83284 -26.83369 -26.83452 -26.83532
 -26.83611 -26.83687
 -26.79960 -26.80023 -26.80087 -26.80153 -26.80219 -26.80285 -26.80352 -26.80420
 -26.80488 -26.80555 -26.80623 -26.80690 -26.80758 -26.80824 -26.80890 -26.80955
 -26.81020 -26.81083 -26.81145 -26.81206 -26.81266 -26.81324 -26.81381 -26.81436
 -26.81490 -26.81542
 -26.77518 -26.77560 -26.77603 -26.77647 -26.77691 -26.77736 -26.77781 -26.77826
 -26.77872 -26.77917 -26.77963 -26.78008 -26.78053 -26.78098 -26.78142 -26.78186
 -26.78229 -26.78271 -26.78313 -26.78354 -26.78394 -26.78433 -26.78471 -26.78509
 -26.78545 -26.78580
 -26.74348 -26.74376 -26.74405 -26.74434 -26.74463 -26.74492 -26.74522 -26.74552
 -26.74582 -26.74612 -26.74642 -26.74672 -26.74701 -26.74731 -26.74760 -26.74789
 -26.74817 -26.74846 -26.74873 -26.74900 -26.74927 -26.74953 -26.74978 -26.75002
 -26.75026 -26.75049
 -26.70658 -26.70677 -26.70695 -26.70714 -26.70733 -26.70752 -26.70771 -26.70791
 -26.70810 -26.70830 -26.70849 -26.70869 -26.70888 -26.70908 -26.70927 -26.70945
 -26.70964 -26.70982 -26.71000 -26.71018 -26.71035 -26.71052 -26.71069 -26.71085
 -26.71101 -26.71116
 -26.66603 -26.66615 -26.66627 -26.66639 -26.66651 -26.66664 -26.66676 -26.66689
 -26.66701 -26.66714 -26.66726 -26.66739 -26.66752 -26.66764 -26.66776 -26.66789
 -26.66801 -26.66813 -26.66824 -26.66836 -26.66847 -26.66858 -26.66869 -26.66879
 -26.66889 -26.66899
 -26.62320 -26.62328 -26.62335 -26.62343 -26.62351 -26.62359 -26.62367 -26.62375
 -26.62383 -26.62391 -26.62399 -26.62408 -26.62416 -26.62424 -26.62432 -26.62439
 -26.62447 -26.62455 -26.62462 -26.62470 -26.62477 -26.62484 -26.62491 -26.62498
 -26.62504 -26.62511
 -26.57867 -26.57872 -26.57876 -26.57881 -26.57886 -26.57891 -26.57897 -26.57902
 -26.57907 -26.57912 -26.57917 -26.57922 -26.57928 -26.57933 -26.57938 -26.57943
 -26.57948 -26.57953 -26.57958 -26.57962 -26.57967 -26.57972 -26.57976 -26.57980
 -26.57985 -26.57989
 -26.53295 -26.53298 -26.53301 -26.53304 -26.53307 -26.53311 -26.53314 -26.53317
 -26.53320 -26.53324 -26.53327 -26.53330 -26.53334 -26.53337 -26.53340 -26.53343
 -26.53347 -26.53350 -26.53353 -26.53356 -26.53359 -26.53362 -26.53365 -26.53367
 -26.53370 -26.53373
 -26.48667 -26.48669 -26.48671 -26.48673 -26.48675 -26.48677 -26.48679 -26.48681
 -26.48683 -26.48686 -26.48688 -26.48690 -26.48692 -26.48694 -26.48696 -26.48698
