   54   26   48    1   54     /                   /                        ADF11
 -24.57813 -24.57813
 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652
 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652
 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652 -24.47652
 -24.47652 -24.47652
 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597
 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597
 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597 -24.40597
 -24.40597 -24.40597
 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014
 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014
 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014 -24.36014
 -24.36014 -24.36014
 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398
 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398
 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398 -24.33398
 -24.33398 -24.33398
 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345
 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345
 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345 -24.32345
 -24.32345 -24.32345
 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535
 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535
 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535 -24.32535
 -24.32535 -24.32535
 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714
 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714
 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714 -24.33714
 -24.33714 -24.33714
 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677
 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677
 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677 -24.35677
 -24.35677 -24.35677
 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264
 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264
 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264 -24.38264
 -24.38264 -24.38264
 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347
 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347
 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347 -24.41347
 -24.41347 -24.41347
 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824
 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824
 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824 -24.44824
 -24.44824 -24.44824
 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614
 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614
 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614 -24.48614
 -24.48614 -24.48614
 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652
 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652
 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652 -24.52652
 -24.52652 -24.52652
 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888
 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888
 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888 -24.56888
 -24.56888 -24.56888
 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280
 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280
 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280 -24.61280
 -24.61280 -24.61280
 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798
 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798
 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798 -24.65798
 -24.65798 -24.65798
 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414
 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414
 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414 -24.70414
 -24.70414 -24.70414
 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109
 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109
 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109 -24.75109
 -24.75109 -24.75109
 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867
 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867
 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867 -24.79867
 -24.79867 -24.79867
 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674
 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674
 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674 -24.84674
 -24.84674 -24.84674
 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520
 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520
 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520 -24.89520
 -24.89520 -24.89520
 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398
 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398
 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398 -24.94398
 -24.94398 -24.94398
 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301
 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301
 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301 -24.99301
 -24.99301 -24.99301
 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223
 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223
 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223 -25.04223
 -25.04223 -25.04223
 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162
 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162
 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162 -25.09162
 -25.09162 -25.09162
 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112
 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112
 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112 -25.14112
 -25.14112 -25.14112
 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073
 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073
 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073 -25.19073
 -25.19073 -25.19073
 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042
 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042
 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042 -25.24042
 -25.24042 -25.24042
 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016
 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016
 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016 -25.29016
 -25.29016 -25.29016
 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996
 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996
 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996 -25.33996
 -25.33996 -25.33996
 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980
 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980
 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980 -25.38980
 -25.38980 -25.38980
 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966
 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966
 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966 -25.43966
 -25.43966 -25.43966
 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956
 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956
 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956 -25.48956
 -25.48956 -25.48956
 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947
 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947
 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947 -25.53947
 -25.53947 -25.53947
 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940
 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940
 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940 -25.58940
 -25.58940 -25.58940
 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934
 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934
 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934 -25.63934
 -25.63934 -25.63934
 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929
 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929
 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929 -25.68929
 -25.68929 -25.68929
 --------------------/ IGRD= 1  / IPRT= 0  /        / Z1= 8   / DATE= 26.01.98
 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322
 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322
 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322 -30.49322
 -30.49322 -30.49322
 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416
 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416
 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416 -29.13416
 -29.13416 -29.13416
 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485
 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485
 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485 -28.06485
 -28.06485 -28.06485
 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570
 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570
 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570 -27.22570
 -27.22570 -27.22570
 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938
 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938
 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938 -26.56938
 -26.56938 -26.56938
 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831
 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831
 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831 -26.05831
 -26.05831 -26.05831
 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260
 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260
 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260 -25.66260
 -25.66260 -25.66260
 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855
 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855
 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855 -25.35855
 -25.35855 -25.35855
 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729
 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729
 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729 -25.12729
 -25.12729 -25.12729
 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387
 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387
 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387 -24.95387
 -24.95387 -24.95387
 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639
 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639
 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639 -24.82639
 -24.82639 -24.82639
 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541
 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541
 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541 -24.73541
 -24.73541 -24.73541
 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341
 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341
 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341 -24.67341
 -24.67341 -24.67341
 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444
 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444
 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444 -24.63444
 -24.63444 -24.63444
 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376
 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376
 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376 -24.61376
 -24.61376 -24.61376
 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761
 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761
 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761 -24.60761
 -24.60761 -24.60761
 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301
 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301
 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301 -24.61301
 -24.61301 -24.61301
 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758
 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758
 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758 -24.62758
 -24.62758 -24.62758
 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943
 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943
 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943 -24.64943
 -24.64943 -24.64943
 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707
 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707
 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707 -24.67707
 -24.67707 -24.67707
 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930
 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930
 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930 -24.70930
 -24.70930 -24.70930
 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518
 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518
 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518 -24.74518
 -24.74518 -24.74518
 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397
 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397
 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397 -24.78397
 -24.78397 -24.78397
 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506
 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506
 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506 -24.82506
 -24.82506 -24.82506
 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798
 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798
 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798 -24.86798
 -24.86798 -24.86798
 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235
 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235
 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235 -24.91235
 -24.91235 -24.91235
 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788
 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788
 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788 -24.95788
 -24.95788 -24.95788
 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432
 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432
 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432 -25.00432
 -25.00432 -25.00432
 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150
 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150
 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150 -25.05150
 -25.05150 -25.05150
 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925
 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925
 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925 -25.09925
 -25.09925 -25.09925
 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746
 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746
 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746 -25.14746
 -25.14746 -25.14746
 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604
 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604
 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604 -25.19604
 -25.19604 -25.19604
 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491
 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491
 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491 -25.24491
 -25.24491 -25.24491
 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400
 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400
 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400 -25.29400
 -25.29400 -25.29400
 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329
 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329
 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329 -25.34329
 -25.34329 -25.34329
 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271
 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271
 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271 -25.39271
 -25.39271 -25.39271
 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226
 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226
 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226 -25.44226
 -25.44226 -25.44226
 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189
 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189
 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189 -25.49189
 -25.49189 -25.49189
 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160
 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160
 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160 -25.54160
 -25.54160 -25.54160
 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136
 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136
 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136 -25.59136
 -25.59136 -25.59136
 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117
 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117
 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117 -25.64117
 -25.64117 -25.64117
 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102
 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102
 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102 -25.69102
 -25.69102 -25.69102
 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090
 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090
 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090 -25.74090
 -25.74090 -25.74090
 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080
 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080
 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080 -25.79080
 -25.79080 -25.79080
 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072
 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072
 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072 -25.84072
 -25.84072 -25.84072
 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065
 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065
 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065 -25.89065
 -25.89065 -25.89065
 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059
 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059
 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059 -25.94059
 -25.94059 -25.94059
 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055
 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055
 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055 -25.99055
 -25.99055 -25.99055
 --------------------/ IGRD= 1  / IPRT= 0  /        / Z1= 9   / DATE= 26.01.98
 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180
 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180
 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180 -56.96180
 -56.96180 -56.96180
 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053
 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053 -50.24053
