
   65   129
 $r
 nr= 65
   2.50363E+00  2.73177E+00  2.96496E+00  3.20300E+00  3.44578E+00  3.69325E+00
   3.94539E+00  4.20216E+00  4.46353E+00  4.72946E+00  4.99993E+00  5.27488E+00
   5.55427E+00  5.83805E+00  6.12619E+00  6.41867E+00  6.71552E+00  7.01677E+00
   7.32246E+00  7.63262E+00  2.15440E+00  2.05682E+00  1.95817E+00  1.85843E+00
   1.75762E+00  1.65576E+00  1.55302E+00  1.44971E+00  1.34614E+00  1.24262E+00
   1.13946E+00  1.03698E+00  9.35571E-01  8.35614E-01  7.37496E-01  6.41603E-01
   5.48375E-01  4.58692E-01  3.73667E-01  2.94415E-01  2.22048E-01  1.57681E-01
   1.02380E-01  5.71427E-02  2.29605E-02  8.24332E-04 -8.27454E-03 -3.41265E-03
   1.59859E-02  5.03857E-02  1.00251E-01  1.66046E-01  2.48207E-01  3.46480E-01
   4.59927E-01  5.87581E-01  7.28474E-01  8.81636E-01  1.04612E+00  1.22101E+00
   1.40542E+00  1.59845E+00  1.79921E+00  2.00684E+00  2.22082E+00  2.44089E+00
   2.66678E+00  2.89823E+00  3.13496E+00  3.37678E+00  3.62364E+00  3.87548E+00
   4.13226E+00  4.39395E+00  4.66049E+00  4.93183E+00  5.20793E+00  5.48873E+00
   5.77418E+00  6.06423E+00  6.35886E+00  6.65811E+00  6.96202E+00  7.27061E+00
   7.58394E+00  2.18577E+00  2.08503E+00  1.98334E+00  1.88069E+00  1.77711E+00
   1.67260E+00  1.56737E+00  1.46176E+00  1.35611E+00  1.25075E+00  1.14605E+00
   1.04236E+00  9.40068E-01  8.39585E-01  7.41311E-01  6.45649E-01  5.53044E-01
   4.64321E-01  3.80500E-01  3.02601E-01  2.31646E-01  1.68655E-01  1.14609E-01
   7.04296E-02  3.70333E-02  1.53359E-02  6.25360E-03  1.06345E-02  2.89774E-02
   6.16692E-02  1.09097E-01  1.71647E-01  2.49682E-01  3.43007E-01  4.50867E-01
   5.72484E-01  7.07081E-01  8.53879E-01  1.01210E+00  1.18096E+00  1.35970E+00
   1.54752E+00  1.74365E+00  1.94734E+00  2.15808E+00  2.37553E+00  2.59935E+00
   2.82920E+00  3.06475E+00  3.30574E+00  3.55210E+00  3.80376E+00  4.06067E+00
   4.32276E+00  4.58998E+00  4.86226E+00  5.13956E+00  5.42180E+00  5.70894E+00
   6.00090E+00  6.29769E+00  6.59933E+00  6.90587E+00  7.21735E+00  7.53380E+00
   2.21637E+00  2.11242E+00  2.00762E+00  1.90201E+00  1.79559E+00  1.68838E+00
   1.58060E+00  1.47261E+00  1.36477E+00  1.25745E+00  1.15102E+00  1.04585E+00
   9.42363E-01  8.40969E-01  7.42086E-01  6.46131E-01  5.53559E-01  4.65142E-01
   3.81821E-01  3.04536E-01  2.34228E-01  1.71837E-01  1.18276E-01  7.44096E-02
   4.11026E-02  1.92178E-02  9.61821E-03  1.30981E-02  3.00968E-02  6.09398E-02
   1.05953E-01  1.65461E-01  2.39770E-01  3.28728E-01  4.31721E-01  5.48117E-01
   6.77286E-01  8.18594E-01  9.71401E-01  1.13504E+00  1.30882E+00  1.49209E+00
   1.68415E+00  1.88435E+00  2.09219E+00  2.30728E+00  2.52924E+00  2.75766E+00
   2.99217E+00  3.23247E+00  3.47847E+00  3.73007E+00  3.98722E+00  4.24982E+00
   4.51779E+00  4.79108E+00  5.06961E+00  5.35334E+00  5.64218E+00  5.93608E+00
   6.23503E+00  6.53906E+00  6.84822E+00  7.16254E+00  7.48208E+00  2.24608E+00
   2.13886E+00  2.03092E+00  1.92227E+00  1.81294E+00  1.70296E+00  1.59256E+00
   1.48211E+00  1.37198E+00  1.26255E+00  1.15419E+00  1.04730E+00  9.42302E-01
   8.39624E-01  7.39697E-01  6.42951E-01  5.49845E-01  4.61113E-01  3.77626E-01
   3.00257E-01  2.29878E-01  1.67362E-01  1.13566E-01  6.93212E-02  3.54572E-02
   1.28039E-02  2.19072E-03  4.37677E-03  1.97576E-02  4.86125E-02  9.12205E-02
   1.47861E-01  2.18796E-01  3.03903E-01  4.02675E-01  5.14588E-01  6.39118E-01
   7.75741E-01  9.23919E-01  1.08307E+00  1.25261E+00  1.43193E+00  1.62047E+00
   1.81762E+00  2.02292E+00  2.23593E+00  2.45623E+00  2.68341E+00  2.91704E+00
   3.15680E+00  3.40258E+00  3.65426E+00  3.91176E+00  4.17496E+00  4.44378E+00
   4.71814E+00  4.99797E+00  5.28321E+00  5.57379E+00  5.86965E+00  6.17077E+00
   6.47718E+00  6.78894E+00  7.10608E+00  7.42866E+00  2.27477E+00  2.16424E+00
   2.05309E+00  1.94134E+00  1.82904E+00  1.71623E+00  1.60313E+00  1.49012E+00
   1.37758E+00  1.26588E+00  1.15540E+00  1.04654E+00  9.39730E-01  8.35410E-01
   7.34022E-01  6.36007E-01  5.41833E-01  4.52197E-01  3.67914E-01  2.89803E-01
   2.18680E-01  1.55363E-01  1.00666E-01  5.54025E-02  2.03857E-02 -3.57185E-03
  -1.56574E-02 -1.51310E-02 -1.62647E-03  2.51023E-02  6.53016E-02  1.19218E-01
   1.87082E-01  2.68793E-01  3.63917E-01  4.72004E-01  5.92607E-01  7.25275E-01
   8.69546E-01  1.02491E+00  1.19085E+00  1.36684E+00  1.55237E+00  1.74691E+00
   1.95001E+00  2.16123E+00  2.38012E+00  2.60624E+00  2.83917E+00  3.07855E+00
   3.32426E+00  3.57616E+00  3.83413E+00  4.09805E+00  4.36781E+00  4.64331E+00
   4.92450E+00  5.21131E+00  5.50366E+00  5.80149E+00  6.10479E+00  6.41358E+00
   6.72792E+00  7.04785E+00  7.37342E+00  2.30232E+00  2.18844E+00  2.07402E+00
   1.95912E+00  1.84377E+00  1.72805E+00  1.61216E+00  1.49650E+00  1.38142E+00
   1.26729E+00  1.15449E+00  1.04341E+00  9.34493E-01  8.28185E-01  7.24938E-01
   6.25202E-01  5.29450E-01  4.38352E-01  3.52682E-01  2.73213E-01  2.00718E-01
   1.35972E-01  7.97602E-02  3.28919E-02 -3.82321E-03 -2.95754E-02 -4.35548E-02
  -4.50266E-02 -3.36419E-02 -9.17552E-03  2.85978E-02  7.99033E-02  1.44953E-01
   2.23659E-01  3.15633E-01  4.20475E-01  5.37782E-01  6.67155E-01  8.08178E-01
   9.60397E-01  1.12335E+00  1.29657E+00  1.47960E+00  1.67197E+00  1.87323E+00
   2.08295E+00  2.30067E+00  2.52596E+00  2.75837E+00  2.99756E+00  3.24335E+00
   3.49561E+00  3.75418E+00  4.01893E+00  4.28972E+00  4.56646E+00  4.84907E+00
   5.13750E+00  5.43166E+00  5.73149E+00  6.03697E+00  6.34814E+00  6.66504E+00
   6.98773E+00  7.31623E+00  2.32860E+00  2.21133E+00  2.09360E+00  1.97548E+00
   1.85701E+00  1.73829E+00  1.61953E+00  1.50109E+00  1.38334E+00  1.26662E+00
   1.15129E+00  1.03775E+00  9.26437E-01  8.17808E-01  7.12321E-01  6.10434E-01
   5.12623E-01  4.19541E-01  3.31927E-01  2.50525E-01  1.76076E-01  1.09323E-01
   5.10349E-02  2.02775E-03 -3.68809E-02 -6.48729E-02 -8.11300E-02 -8.49116E-02
  -7.58752E-02 -5.38060E-02 -1.84894E-02  3.02896E-02  9.27333E-02  1.68761E-01
   2.58011E-01  3.60107E-01  4.74674E-01  6.01336E-01  7.39709E-01  8.89376E-01
   1.04992E+00  1.22090E+00  1.40192E+00  1.59254E+00  1.79234E+00  2.00087E+00
   2.21769E+00  2.44237E+00  2.67447E+00  2.91364E+00  3.15969E+00  3.41245E+00
   3.67176E+00  3.93746E+00  4.20939E+00  4.48744E+00  4.77155E+00  5.06165E+00
   5.35766E+00  5.65952E+00  5.96720E+00  6.28074E+00  6.60019E+00  6.92559E+00
   7.25699E+00  2.35349E+00  2.23280E+00  2.11171E+00  1.99029E+00  1.86864E+00
   1.74683E+00  1.62509E+00  1.50376E+00  1.38318E+00  1.26370E+00  1.14564E+00
   1.02940E+00  9.15408E-01  8.04138E-01  6.96050E-01  5.91604E-01  4.91282E-01
   3.95722E-01  3.05647E-01  2.21778E-01  1.44837E-01  7.55484E-02  1.46756E-02
  -3.69518E-02 -7.84987E-02 -1.09130E-01 -1.28011E-01 -1.34387E-01 -1.27913E-01
  -1.08374E-01 -7.55583E-02 -2.92518E-02  3.07468E-02  1.04361E-01  1.91237E-01
   2.91009E-01  4.03311E-01  5.27777E-01  6.64034E-01  8.11691E-01  9.70350E-01
   1.13962E+00  1.31910E+00  1.50839E+00  1.70708E+00  1.91474E+00  2.13094E+00
   2.35526E+00  2.58727E+00  2.82662E+00  3.07310E+00  3.32653E+00  3.58672E+00
   3.85349E+00  4.12666E+00  4.40612E+00  4.69181E+00  4.98365E+00  5.28156E+00
   5.58547E+00  5.89537E+00  6.21128E+00  6.53325E+00  6.86133E+00  7.19556E+00
   2.37687E+00  2.25272E+00  2.12822E+00  2.00345E+00  1.87853E+00  1.75354E+00
   1.62871E+00  1.50435E+00  1.38080E+00  1.25836E+00  1.13737E+00  1.01819E+00
   9.01251E-01  7.87035E-01  6.76001E-01  5.68613E-01  4.65353E-01  3.66857E-01
   2.73838E-01  1.87009E-01  1.07086E-01  3.47824E-02 -2.91324E-02 -8.38083E-02
  -1.28388E-01 -1.62014E-01 -1.83828E-01 -1.93055E-01 -1.89341E-01 -1.72465E-01
  -1.42207E-01 -9.83491E-02 -4.06823E-02  3.07189E-02  1.15499E-01  2.13290E-01
   3.23724E-01  4.46434E-01  5.81048E-01  7.27183E-01  8.84456E-01  1.05248E+00
   1.23088E+00  1.41925E+00  1.61721E+00  1.82434E+00  2.04022E+00  2.26444E+00
   2.49659E+00  2.73632E+00  2.98342E+00  3.23768E+00  3.49890E+00  3.76686E+00
   4.04139E+00  4.32237E+00  4.60972E+00  4.90336E+00  5.20323E+00  5.50923E+00
   5.82135E+00  6.13963E+00  6.46411E+00  6.79482E+00  7.13183E+00  2.39861E+00
   2.27097E+00  2.14301E+00  2.01484E+00  1.88656E+00  1.75829E+00  1.63025E+00
   1.50273E+00  1.37603E+00  1.25046E+00  1.12632E+00  1.00396E+00  8.83813E-01
   7.66356E-01  6.52051E-01  5.41360E-01  4.34766E-01  3.32906E-01  2.36497E-01
   1.46258E-01  6.29050E-02 -1.28421E-02 -8.02033E-02 -1.38304E-01 -1.86260E-01
  -2.23189E-01 -2.48208E-01 -2.60517E-01 -2.59746E-01 -2.45663E-01 -2.18035E-01
  -1.76631E-01 -1.21230E-01 -5.19046E-02  3.09829E-02  1.27057E-01  2.35943E-01
   3.57265E-01  4.90645E-01  6.35698E-01  7.92037E-01  9.59274E-01  1.13702E+00
   1.32489E+00  1.52249E+00  1.72943E+00  1.94529E+00  2.16970E+00  2.40224E+00
   2.64258E+00  2.89049E+00  3.14575E+00  3.40814E+00  3.67744E+00  3.95344E+00
   4.23604E+00  4.52514E+00  4.82067E+00  5.12254E+00  5.43067E+00  5.74504E+00
   6.06568E+00  6.39264E+00  6.72595E+00  7.06567E+00  2.41858E+00  2.28743E+00
   2.15597E+00  2.02433E+00  1.89262E+00  1.76096E+00  1.62957E+00  1.49873E+00
   1.36872E+00  1.23982E+00  1.11232E+00  9.86544E-01  8.62938E-01  7.41962E-01
   6.24078E-01  5.09747E-01  3.99448E-01  2.93830E-01  1.93624E-01  9.95624E-02
   1.23792E-02 -6.71919E-02 -1.38352E-01 -2.00199E-01 -2.51826E-01 -2.92323E-01
  -3.20780E-01 -3.36374E-01 -3.38714E-01 -3.27553E-01 -3.02639E-01 -2.63725E-01
  -2.10572E-01 -1.43249E-01 -6.21240E-02  3.24187E-02  1.39996E-01  2.60226E-01
   3.92721E-01  5.37078E-01  6.92895E-01  8.59766E-01  1.03729E+00  1.22506E+00
   1.42268E+00  1.62978E+00  1.84596E+00  2.07084E+00  2.30404E+00  2.54522E+00
   2.79414E+00  3.05057E+00  3.31429E+00  3.58506E+00  3.86267E+00  4.14700E+00
   4.43795E+00  4.73544E+00  5.03938E+00  5.34968E+00  5.66631E+00  5.98932E+00
   6.31873E+00  6.65460E+00  6.99696E+00  2.43667E+00  2.30198E+00  2.16698E+00
   2.03180E+00  1.89657E+00  1.76142E+00  1.62655E+00  1.49223E+00  1.35872E+00
   1.22629E+00  1.09521E+00  9.65795E-01  8.38477E-01  7.13715E-01  5.91963E-01
   4.73676E-01  3.59332E-01  2.49592E-01  1.45216E-01  4.69634E-02 -4.44066E-02
  -1.28133E-01 -2.03392E-01 -2.69258E-01 -3.24800E-01 -3.69083E-01 -4.01176E-01
  -4.20231E-01 -4.25838E-01 -4.17725E-01 -3.95624E-01 -3.59263E-01 -3.08388E-01
  -2.43054E-01 -1.63635E-01 -7.05159E-02  3.59174E-02  1.55279E-01  2.87173E-01
   4.31171E-01  5.86838E-01  7.53739E-01  9.31439E-01  1.11951E+00  1.31754E+00
   1.52517E+00  1.74200E+00  1.96768E+00  2.20181E+00  2.44407E+00  2.69421E+00
   2.95200E+00  3.21720E+00  3.48959E+00  3.76894E+00  4.05511E+00  4.34802E+00
   4.64756E+00  4.95363E+00  5.26614E+00  5.58506E+00  5.91042E+00  6.24227E+00
   6.58065E+00  6.92559E+00  2.45282E+00  2.31456E+00  2.17599E+00  2.03722E+00
   1.89838E+00  1.75963E+00  1.62114E+00  1.48317E+00  1.34598E+00  1.20982E+00
   1.07495E+00  9.41658E-01  8.10387E-01  6.81579E-01  5.55680E-01  4.33139E-01
   3.14425E-01  2.00225E-01  9.13347E-02 -1.14504E-02 -1.07333E-01 -1.95516E-01
  -2.75144E-01 -3.45272E-01 -4.04946E-01 -4.53213E-01 -4.89120E-01 -5.11799E-01
  -5.20816E-01 -5.15879E-01 -4.96695E-01 -4.62969E-01 -4.14423E-01 -3.51101E-01
  -2.73369E-01 -1.81609E-01 -7.62029E-02  4.24694E-02  1.74006E-01  3.17940E-01
   4.73795E-01  6.41091E-01  8.19350E-01  1.00810E+00  1.20692E+00  1.41544E+00
