

         SEPARATRIX SEGMENTS:

 #   nptseg(i)   lg(i)      deltp1(i)   deltpn(i)     dpmin       dpmax
===========================================================================
 1      77      7.4871E+00  5.0000E-02  5.0000E-02  5.0000E-02  1.2374E-01


         RADIAL DISTRIBUTIONS FOR EACH REGION:
  1.85937414E+00  5.89562612E-01  4.70186910E-04 -8.63005668E-01  1.33647287E-01
  1.84407612E+00  4.67822505E-01  5.83653986E-04 -8.80415715E-01  7.65968017E-02
  1.83727619E+00  3.44776688E-01  6.21187227E-04 -8.88014671E-01  1.81131190E-02
  1.83886692E+00  2.21136908E-01  5.93339355E-04 -8.85404538E-01 -4.09060444E-02
  1.84898397E+00  9.75715668E-02  5.15432392E-04 -8.72760369E-01 -9.96852442E-02
  1.86780335E+00 -2.51959102E-02  5.56060004E-04 -8.50595815E-01 -1.57043900E-01
  1.89488916E+00 -1.46522008E-01  3.11567809E-04 -8.19206700E-01 -2.12631909E-01
  1.93054779E+00 -2.65696867E-01  4.98584987E-04 -7.79515870E-01 -2.65007433E-01
  1.97511875E+00 -3.81817284E-01  6.02546895E-04 -7.31826307E-01 -3.13423939E-01
  2.02903891E+00 -4.93693282E-01  5.79752631E-04 -6.78175579E-01 -3.55231506E-01
  2.09167803E+00 -6.00567317E-01  8.11656738E-05 -6.18267615E-01 -3.92254715E-01
  2.16242843E+00 -7.01847706E-01  3.97528029E-05 -5.52316310E-01 -4.23429544E-01
  2.24169941E+00 -7.96200390E-01  4.39412105E-04 -4.80694359E-01 -4.48841771E-01
  2.33054939E+00 -8.80868801E-01  5.97201147E-04 -4.03228088E-01 -4.69172437E-01
  2.42744568E+00 -9.55441942E-01  1.74959453E-04 -3.22097487E-01 -4.83195288E-01
  2.53377880E+00 -1.01440655E+00  6.19067735E-04 -2.32704961E-01 -4.96571118E-01
  2.64641827E+00 -1.05888533E+00  5.25976957E-04 -1.39233771E-01 -5.08248319E-01
  2.76510035E+00 -1.08043679E+00  6.00014884E-04 -3.80075152E-02 -5.26679074E-01
  2.88427583E+00 -1.07698355E+00  6.45394250E-04  6.67684869E-02 -5.53132310E-01
  2.99961040E+00 -1.05345704E+00  6.21682679E-04  1.72627892E-01 -5.84117764E-01
  3.10693376E+00 -1.01007525E+00  5.95718179E-04  2.76217149E-01 -6.15268771E-01
  3.20861029E+00 -9.59093024E-01  4.92630859E-04  3.84308358E-01 -6.39805804E-01
  3.30114336E+00 -8.95798103E-01  6.17866592E-04  4.90605702E-01 -6.59560389E-01
  3.38670484E+00 -8.26344553E-01  2.39108110E-04  5.99205393E-01 -6.68836526E-01
  3.46367533E+00 -7.50139411E-01  1.67207272E-04  7.04154572E-01 -6.71176409E-01
  3.53465552E+00 -6.71022753E-01  3.81917266E-04  8.09828211E-01 -6.61152140E-01
  3.59806358E+00 -5.88147044E-01  5.50195179E-04  9.10370928E-01 -6.41211775E-01
  3.65395481E+00 -5.02656909E-01  5.29617561E-04  1.00263280E+00 -6.15059560E-01
  3.70317461E+00 -4.15772819E-01 -1.48681878E-04  1.09033508E+00 -5.75006487E-01
  3.74660388E+00 -3.28446446E-01  4.73566303E-04  1.16878222E+00 -5.25625852E-01
  3.78344035E+00 -2.40758870E-01  2.23919041E-04  1.23669311E+00 -4.72728865E-01
  3.81390012E+00 -1.53296280E-01 -2.51303023E-05  1.29582258E+00 -4.09322129E-01
  3.83854385E+00 -6.68681680E-02  1.27585859E-04  1.34387207E+00 -3.41345437E-01
  3.85868625E+00  1.79367383E-02  4.70677861E-04  1.38280490E+00 -2.72248381E-01
  3.87282478E+00  1.01161837E-01  4.44635405E-04  1.41192730E+00 -1.99369028E-01
  3.88175388E+00  1.82007169E-01  5.40723438E-04  1.43081261E+00 -1.27072108E-01
  3.88775184E+00  2.60134355E-01  6.21141528E-04  1.44396709E+00 -5.71572260E-02
  3.88814215E+00  3.35363185E-01  6.20901824E-04  1.44534481E+00  1.04815714E-02
  3.88622778E+00  4.07196398E-01  5.78057012E-04  1.44155809E+00  7.38675437E-02
  3.88120178E+00  4.75594123E-01  5.78034630E-04  1.43054775E+00  1.33482490E-01
  3.87365995E+00  5.40039134E-01  4.18007879E-04  1.41389428E+00  1.87504454E-01
  3.86626287E+00  5.88429490E-01  3.95230378E-04  1.39712531E+00  2.27155542E-01
  3.86488770E+00  5.97425602E-01  4.23533473E-04  1.39394022E+00  2.34641532E-01
  3.86409920E+00  6.02583824E-01  4.44363619E-04  1.39210438E+00  2.38950078E-01
  3.86348710E+00  6.06588067E-01  4.62846072E-04  1.39067443E+00  2.42302874E-01
  3.78793849E+00  8.97159642E-01  4.39778190E-03  1.21091401E+00  4.45138771E-01
  3.78660281E+00  9.00434092E-01  4.29859938E-03  1.20815195E+00  4.46927820E-01
  3.78473727E+00  9.05007526E-01  4.17218632E-03  1.20427775E+00  4.49428687E-01
  3.77937851E+00  9.18144656E-01  3.88760436E-03  1.19304272E+00  4.56625985E-01
  3.75767748E+00  9.71345246E-01  3.92645671E-03  1.14593052E+00  4.85978556E-01
  3.73043119E+00  1.03062941E+00  3.41684321E-03  1.08849859E+00  5.18865719E-01
  3.69867392E+00  1.09156219E+00  2.68232529E-03  1.02514560E+00  5.47318245E-01
  3.66356932E+00  1.15456100E+00  3.44112253E-03  9.55562784E-01  5.74930112E-01
  3.62232279E+00  1.21782840E+00  2.81608692E-03  8.80857862E-01  5.98131875E-01
  3.57658692E+00  1.28173681E+00  3.67708677E-03  8.00661293E-01  6.19454154E-01
  3.52543934E+00  1.34577562E+00  4.36940843E-03  7.18735220E-01  6.34398050E-01
  3.46605952E+00  1.40670656E+00  4.23103813E-03  6.30986952E-01  6.48990067E-01
  3.40064905E+00  1.46546785E+00  3.72703779E-03  5.43526201E-01  6.57107960E-01
  3.32791844E+00  1.51954577E+00  4.36887580E-03  4.53006208E-01  6.62113498E-01
  3.24914265E+00  1.56999295E+00  4.12131705E-03  3.65716813E-01  6.61077459E-01
  3.16243457E+00  1.61236575E+00  4.29324075E-03  2.76459510E-01  6.56236480E-01
  3.06878956E+00  1.64431645E+00  4.39557066E-03  1.88459661E-01  6.47858215E-01
  2.97009109E+00  1.66761883E+00  4.40411990E-03  1.03402830E-01  6.34352713E-01
  2.86658102E+00  1.67836018E+00  4.40454074E-03  1.90784408E-02  6.17650075E-01
  2.76017218E+00  1.67407445E+00  4.36138204E-03 -6.37007329E-02  5.98216439E-01
  2.65393242E+00  1.65350719E+00  4.27948576E-03 -1.43808066E-01  5.76865077E-01
  2.54884006E+00  1.62070186E+00  4.37647344E-03 -2.23454414E-01  5.52541973E-01
  2.44840479E+00  1.57111867E+00  3.94791671E-03 -3.01440226E-01  5.27779018E-01
  2.35430586E+00  1.50800109E+00  4.20999678E-03 -3.75896204E-01  5.02048300E-01
  2.26679143E+00  1.43419164E+00  3.78625597E-03 -4.50471844E-01  4.73775718E-01
  2.18691737E+00  1.35017632E+00  4.03103503E-03 -5.20427910E-01  4.43318952E-01
  2.11521718E+00  1.25767313E+00  4.32202238E-03 -5.85738849E-01  4.11536066E-01
  2.05201387E+00  1.15786973E+00  3.69375435E-03 -6.47875010E-01  3.75013161E-01
  1.99653723E+00  1.05249648E+00  3.59664201E-03 -7.04198959E-01  3.33597835E-01
  1.94868029E+00  9.42390958E-01  4.35279300E-03 -7.53957145E-01  2.87455334E-01
  1.90966934E+00  8.27944693E-01  3.74893607E-03 -7.96979602E-01  2.39468919E-01
  1.87835748E+00  7.10401692E-01  4.32494581E-03 -8.32263329E-01  1.86888389E-01
  1.85499677E+00  5.90260520E-01  4.24956787E-03 -8.59101445E-01  1.32624540E-01
  1.83978068E+00  4.68208576E-01  4.36081173E-03 -8.76475089E-01  7.60052794E-02
  1.83302074E+00  3.44866033E-01  4.39773363E-03 -8.84051124E-01  1.79894037E-02
  1.83460407E+00  2.20935668E-01  4.37006438E-03 -8.81433094E-01 -4.05513987E-02
  1.84466927E+00  9.70661051E-02  4.29169981E-03 -8.68801010E-01 -9.88715871E-02
  1.86344861E+00 -2.60147208E-02  4.28954332E-03 -8.46723733E-01 -1.55827124E-01
  1.89066642E+00 -1.47622487E-01  4.07636818E-03 -8.15586480E-01 -2.10837848E-01
  1.92622327E+00 -2.67169029E-01  4.22781803E-03 -7.76008669E-01 -2.62871654E-01
  1.97088332E+00 -3.83643494E-01  4.31223408E-03 -7.28719586E-01 -3.10759798E-01
  2.02470621E+00 -4.96000053E-01  4.37551623E-03 -6.75356752E-01 -3.52285980E-01
  2.08765288E+00 -6.03144634E-01  3.57422692E-03 -6.15693336E-01 -3.89312429E-01
  2.15838130E+00 -7.04940929E-01  3.59386419E-03 -5.50097437E-01 -4.19978187E-01
  2.23761618E+00 -8.00021142E-01  4.09712316E-03 -4.78836404E-01 -4.44788788E-01
  2.32662790E+00 -8.85425464E-01  4.39557619E-03 -4.01762784E-01 -4.64748231E-01
  2.42382554E+00 -9.60922672E-01  3.98628632E-03 -3.21022135E-01 -4.78080604E-01
  2.53066596E+00 -1.02096802E+00  4.34627152E-03 -2.32059495E-01 -4.90710100E-01
  2.64437817E+00 -1.06604613E+00  4.31005166E-03 -1.38416337E-01 -5.02056331E-01
  2.76457264E+00 -1.08753343E+00  4.37630911E-03 -3.66767940E-02 -5.20627170E-01
  2.88506587E+00 -1.08374050E+00  4.42234834E-03  6.84314006E-02 -5.47442111E-01
  3.00146277E+00 -1.05954733E+00  4.39728632E-03  1.74518147E-01 -5.78944664E-01
  3.10916652E+00 -1.01498691E+00  4.39528290E-03  2.77715245E-01 -6.10859703E-01
  3.21121409E+00 -9.63500540E-01  4.28523855E-03  3.85691485E-01 -6.35698333E-01
  3.30393593E+00 -8.99527581E-01  4.38097105E-03  4.91799298E-01 -6.55699157E-01
  3.38941745E+00 -8.29361916E-01  3.94943942E-03  5.99907547E-01 -6.65476978E-01
  3.46648710E+00 -7.52813178E-01  4.07183536E-03  7.04468070E-01 -6.68105922E-01
  3.53735181E+00 -6.73256611E-01  4.07297271E-03  8.10031801E-01 -6.58315830E-01
  3.60084710E+00 -5.90119315E-01  4.34432564E-03  9.10463311E-01 -6.38638938E-01
  3.65672747E+00 -5.04346417E-01  4.34429977E-03  1.00247200E+00 -6.12825187E-01
  3.70578996E+00 -4.17165575E-01  3.52245148E-03  1.08991316E+00 -5.72973973E-01
  3.74937142E+00 -3.29718661E-01  4.37110864E-03  1.16829176E+00 -5.23722813E-01
  3.78613670E+00 -2.41796868E-01  4.03347464E-03  1.23587972E+00 -4.71270538E-01
  3.81654388E+00 -1.54137371E-01  3.77944906E-03  1.29493082E+00 -4.07901916E-01
  3.84113180E+00 -6.75502620E-02  3.82334392E-03  1.34276480E+00 -3.40394890E-01
  3.86132763E+00  1.73921438E-02  4.25139253E-03  1.38163196E+00 -2.71457581E-01
  3.87542713E+00  1.00788948E-01  4.21993038E-03  1.41069140E+00 -1.98725085E-01
  3.88435370E+00  1.81754265E-01  4.31774011E-03  1.42958219E+00 -1.26672292E-01
  3.89034235E+00  2.60016833E-01  4.39768943E-03  1.44274080E+00 -5.69708319E-02
  3.89073094E+00  3.35376847E-01  4.39745005E-03  1.44414267E+00  1.04430912E-02
  3.88881774E+00  4.07309627E-01  4.35470582E-03  1.44038409E+00  7.35903553E-02
  3.88380940E+00  4.75815978E-01  4.35503146E-03  1.42943650E+00  1.32993594E-01
  3.87639374E+00  5.39570564E-01  4.19725455E-03  1.41308217E+00  1.86165984E-01
  3.87210343E+00  5.67782116E-01  4.14669123E-03  1.40344070E+00  2.09032402E-01
  3.87118075E+00  5.73849334E-01  4.14885754E-03  1.40134009E+00  2.13996005E-01
  3.87054199E+00  5.78049633E-01  4.15306140E-03  1.39988023E+00  2.17441800E-01
  3.87002751E+00  5.81432636E-01  4.15805584E-03  1.39870108E+00  2.20222775E-01
  3.78036385E+00  9.26292878E-01  8.88882874E-03  1.18638717E+00  4.57620608E-01
  3.77917391E+00  9.29152015E-01  8.81980285E-03  1.18391136E+00  4.59209762E-01
  3.77766941E+00  9.32766989E-01  8.74058978E-03  1.18077012E+00  4.61220418E-01
  3.77535411E+00  9.38330112E-01  8.63627294E-03  1.17591219E+00  4.64317680E-01
  3.76087421E+00  9.73121877E-01  8.46742821E-03  1.14487543E+00  4.83771630E-01
  3.73372417E+00  1.03226064E+00  7.84473438E-03  1.08799552E+00  5.15952991E-01
  3.70207002E+00  1.09340048E+00  7.19667040E-03  1.02460735E+00  5.44358573E-01
  3.66724881E+00  1.15679288E+00  8.18841104E-03  9.55387683E-01  5.71222826E-01
  3.62567201E+00  1.22012878E+00  7.18722912E-03  8.80516143E-01  5.94783112E-01
  3.58004654E+00  1.28436099E+00  8.00563609E-03  8.00770232E-01  6.15637607E-01
  3.52869701E+00  1.34865266E+00  8.64166112E-03  7.18526588E-01  6.30708667E-01
  3.46946781E+00  1.41024914E+00  8.64215607E-03  6.31152923E-01  6.44728519E-01
  3.40392143E+00  1.46945891E+00  8.18800726E-03  5.43680733E-01  6.52760747E-01
  3.33118054E+00  1.52425712E+00  8.79198051E-03  4.53660972E-01  6.57416115E-01
  3.25205655E+00  1.57517855E+00  8.59877847E-03  3.66316437E-01  6.56250963E-01
  3.16475319E+00  1.61793756E+00  8.77017981E-03  2.76980896E-01  6.51325522E-01
  3.07081616E+00  1.65128094E+00  8.88432307E-03  1.89574376E-01  6.42597897E-01
  2.97132415E+00  1.67489623E+00  8.89508565E-03  1.04581041E-01  6.28922111E-01
  2.86682392E+00  1.68592581E+00  8.89582996E-03  2.03403257E-02  6.12049289E-01
  2.75928015E+00  1.68181336E+00  8.85184474E-03 -6.23530179E-02  5.92444229E-01
  2.65193985E+00  1.66135386E+00  8.77629173E-03 -1.42378229E-01  5.70955680E-01
  2.54618902E+00  1.62729209E+00  8.82251220E-03 -2.21370773E-01  5.47041337E-01
  2.44469540E+00  1.57752698E+00  8.42314250E-03 -2.99419216E-01  5.22114484E-01
  2.34999510E+00  1.51371499E+00  8.82825935E-03 -3.73412172E-01  4.96711711E-01
  2.26185201E+00  1.43942421E+00  8.42753729E-03 -4.48043663E-01  4.68350975E-01
  2.18174507E+00  1.35460144E+00  8.70396071E-03 -5.17610063E-01  4.38420784E-01
  2.11005661E+00  1.26127662E+00  8.86700951E-03 -5.82641421E-01  4.07309104E-01
  2.04703852E+00  1.16073705E+00  8.00242866E-03 -6.44664361E-01  3.71182167E-01
  1.99155194E+00  1.05488360E+00  7.89328789E-03 -7.00553084E-01  3.30392159E-01
  1.94358463E+00  9.44360774E-01  8.66270295E-03 -7.49936226E-01  2.84852165E-01
  1.90450015E+00  8.29509199E-01  8.25215063E-03 -7.92700485E-01  2.37117395E-01
  1.87323830E+00  7.11577753E-01  8.83313106E-03 -8.27850591E-01  1.85061204E-01
  1.84978823E+00  5.91088767E-01  8.74400080E-03 -8.54461034E-01  1.31399121E-01
  1.83467154E+00  4.68663884E-01  8.85258176E-03 -8.71789866E-01  7.52950608E-02
  1.82796017E+00  3.44971391E-01  8.88878080E-03 -8.79337709E-01  1.78406966E-02
  1.82953421E+00  2.20698389E-01  8.86132973E-03 -8.76710694E-01 -4.01261762E-02
  1.83953586E+00  9.64685105E-02  8.78248788E-03 -8.64094452E-01 -9.78966199E-02
  1.85826986E+00 -2.69879045E-02  8.72582522E-03 -8.42126538E-01 -1.54373532E-01
  1.88563567E+00 -1.48930321E-01  8.55435577E-03 -8.11286578E-01 -2.08693441E-01
  1.92107855E+00 -2.68914281E-01  8.65318205E-03 -7.71857665E-01 -2.60327158E-01
  1.96584165E+00 -3.85811793E-01  8.71301096E-03 -7.25045830E-01 -3.07590891E-01
  2.01979499E+00 -4.98609605E-01  8.54761241E-03 -6.71887997E-01 -3.49285875E-01
  2.08281406E+00 -6.06233558E-01  7.75049497E-03 -6.12630163E-01 -3.85787975E-01
  2.15354656E+00 -7.08609959E-01  7.80611518E-03 -5.47488496E-01 -4.15884250E-01
  2.23274094E+00 -8.04542497E-01  8.42133254E-03 -4.76664368E-01 -4.40001848E-01
  2.32179282E+00 -8.90993926E-01  8.88302167E-03 -4.00068247E-01 -4.59252096E-01
  2.41945006E+00 -9.67474881E-01  8.52988012E-03 -3.19750571E-01 -4.71991047E-01
  2.52693600E+00 -1.02875568E+00  8.75810854E-03 -2.31302285E-01 -4.83786348E-01
  2.64195174E+00 -1.07458797E+00  8.81062106E-03 -1.37412548E-01 -4.94696208E-01
  2.76396944E+00 -1.09598067E+00  8.86719598E-03 -3.50650003E-02 -5.13434501E-01
  2.88603352E+00 -1.09176865E+00  8.91385559E-03  7.04196837E-02 -5.40684687E-01
  3.00368440E+00 -1.06672530E+00  8.88761875E-03  1.76749692E-01 -5.72820348E-01
  3.11217061E+00 -1.02149499E+00  8.86702102E-03  2.80060923E-01 -6.05286415E-01
  3.21434530E+00 -9.68737299E-01  8.79781954E-03  3.87338491E-01 -6.30828440E-01
  3.30727905E+00 -9.03943744E-01  8.84632384E-03  4.93230747E-01 -6.51138187E-01
  3.39267320E+00 -8.32954428E-01  8.37177242E-03  6.00757513E-01 -6.61484654E-01
  3.46984035E+00 -7.55982470E-01  8.70141886E-03  7.04849700E-01 -6.64471761E-01
  3.54056654E+00 -6.75902330E-01  8.45162934E-03  8.10291408E-01 -6.54957762E-01
  3.60393969E+00 -5.92303558E-01  8.63361719E-03  9.10311566E-01 -6.35850428E-01
  3.66002877E+00 -5.06348872E-01  8.87032136E-03  1.00229308E+00 -6.10169215E-01
  3.70890341E+00 -4.18815732E-01  7.88070179E-03  1.08942639E+00 -5.70558913E-01
  3.75247184E+00 -3.31141364E-01  8.74890262E-03  1.16750307E+00 -5.21789240E-01
  3.78936456E+00 -2.43035589E-01  8.58688131E-03  1.23491666E+00 -4.69519445E-01
  3.81983986E+00 -1.55179724E-01  8.51541812E-03  1.29382998E+00 -4.06125524E-01
  3.84428248E+00 -6.83753986E-02  8.31825087E-03  1.34142468E+00 -3.39230507E-01
  3.86447052E+00  1.67481638E-02  8.74738489E-03  1.38024064E+00 -2.70508646E-01
  3.87852321E+00  1.00348940E-01  8.70956054E-03  1.40922428E+00 -1.97952907E-01
  3.88742710E+00  1.81234261E-01  8.80941008E-03  1.42807831E+00 -1.26390153E-01
  3.89139904E+00  2.28156167E-01  8.84034160E-03  1.43681251E+00 -8.47131237E-02
  3.89180774E+00  2.32984263E-01  8.84854170E-03  1.43770451E+00 -8.04586767E-02
  3.89200747E+00  2.35343741E-01  8.85288962E-03  1.43813997E+00 -7.83818458E-02
  3.89213981E+00  2.36907161E-01  8.85589377E-03  1.43842835E+00 -7.70065443E-02
  3.89223905E+00  2.38079505E-01  8.85821086E-03  1.43864450E+00 -7.59756992E-02
  3.89231872E+00  2.39020614E-01  8.86011087E-03  1.43881797E+00 -7.51484501E-02
  3.89238635E+00  2.39819549E-01  8.86175176E-03  1.43896519E+00 -7.44463631E-02
  3.89244604E+00  2.40524664E-01  8.86322125E-03  1.43909510E+00 -7.38268672E-02
  3.89250000E+00  2.41162158E-01  8.86456700E-03  1.43921253E+00 -7.32668971E-02
  3.77217402E+00  9.57792217E-01  1.41555487E-02  1.15931147E+00  4.71187282E-01
  3.77105188E+00  9.60429312E-01  1.41096078E-02  1.15696202E+00  4.72681032E-01
  3.76968826E+00  9.63633877E-01  1.40603730E-02  1.15409807E+00  4.74497359E-01
  3.76781478E+00  9.68036634E-01  1.40045233E-02  1.15014730E+00  4.76994855E-01
  3.76293350E+00  9.79507850E-01  1.39231301E-02  1.13976683E+00  4.83513081E-01
  3.73759020E+00  1.03420608E+00  1.30466067E-02  1.08738938E+00  5.12537688E-01
  3.70609523E+00  1.09555194E+00  1.25177730E-02  1.02400634E+00  5.40855097E-01
  3.67165571E+00  1.15945146E+00  1.38469625E-02  9.55199201E-01  5.66799434E-01
  3.62977062E+00  1.22293901E+00  1.25149987E-02  8.80110779E-01  5.90699799E-01
  3.58424680E+00  1.28753678E+00  1.32354547E-02  8.00912340E-01  6.11030039E-01
  3.53254425E+00  1.35202824E+00  1.36538608E-02  7.18299420E-01  6.26382816E-01
  3.47348590E+00  1.41438164E+00  1.37952814E-02  6.31370167E-01  6.39759594E-01
  3.40780850E+00  1.47415161E+00  1.34341154E-02  5.43873278E-01  6.47656589E-01
  3.33503109E+00  1.52976385E+00  1.39619566E-02  4.54430703E-01  6.51941547E-01
  3.25549757E+00  1.58127638E+00  1.38545668E-02  3.66997558E-01  6.50597721E-01
  3.16752467E+00  1.62446603E+00  1.40221427E-02  2.77598212E-01  6.45574835E-01
  3.07325586E+00  1.65944356E+00  1.41536117E-02  1.90895914E-01  6.36436274E-01
  2.97278364E+00  1.68342723E+00  1.41616903E-02  1.05947162E-01  6.22557180E-01
  2.86712733E+00  1.69479605E+00  1.41628431E-02  2.18290832E-02  6.05484291E-01
  2.75825785E+00  1.69090114E+00  1.41181074E-02 -6.07359305E-02  5.85681261E-01
  2.64956718E+00  1.67057389E+00  1.40505235E-02 -1.40687590E-01  5.64023787E-01
  2.54303676E+00  1.63505515E+00  1.40421579E-02 -2.18907590E-01  5.40582598E-01
  2.44030836E+00  1.58511284E+00  1.36840253E-02 -2.97011269E-01  5.15462700E-01
  2.34489070E+00  1.52046926E+00  1.40503207E-02 -3.70845337E-01  4.90380506E-01
  2.25596065E+00  1.44564340E+00  1.39064075E-02 -4.45179621E-01  4.61943202E-01
  2.17565518E+00  1.35976403E+00  1.41401648E-02 -5.14352721E-01  4.32702233E-01
  2.10403727E+00  1.26543681E+00  1.40858758E-02 -5.79187651E-01  4.02264120E-01
  2.04117982E+00  1.16408763E+00  1.30402655E-02 -6.40936081E-01  3.66687677E-01
  1.98569683E+00  1.05767796E+00  1.29159403E-02 -6.96309547E-01  3.26630477E-01
  1.93760765E+00  9.46667607E-01  1.37019514E-02 -7.45250025E-01  2.81793953E-01
  1.89842263E+00  8.31342947E-01  1.35340031E-02 -7.87692109E-01  2.34340473E-01
  1.86720677E+00  7.12959744E-01  1.39049204E-02 -8.22715627E-01  1.83151736E-01
  1.84367588E+00  5.92057046E-01  1.40147079E-02 -8.49022679E-01  1.29949081E-01
  1.82867854E+00  4.69192337E-01  1.41201437E-02 -8.66296753E-01  7.44527743E-02
  1.82202556E+00  3.45093570E-01  1.41555011E-02 -8.73810233E-01  1.76640671E-02
  1.82358802E+00  2.20422897E-01  1.41283137E-02 -8.71173236E-01 -3.96227645E-02
  1.83351253E+00  9.57726992E-02  1.40490029E-02 -8.58577622E-01 -9.67430599E-02
  1.85217674E+00 -2.81306018E-02  1.39400476E-02 -8.36728775E-01 -1.52653607E-01
  1.87962023E+00 -1.50489895E-01  1.38986814E-02 -8.06163405E-01 -2.06119360E-01
  1.91504280E+00 -2.70954387E-01  1.38298816E-02 -7.67016601E-01 -2.57337146E-01
  1.95988312E+00 -3.88360774E-01  1.38912443E-02 -7.20741646E-01 -3.03848609E-01
  2.01341232E+00 -5.01977686E-01  1.39363367E-02 -6.67435448E-01 -3.45390733E-01
  2.07634919E+00 -6.10347000E-01  1.32922898E-02 -6.08589294E-01 -3.81100314E-01
  2.14760010E+00 -7.13103369E-01  1.29455436E-02 -5.44327975E-01 -4.10887433E-01
  2.22699626E+00 -8.09813431E-01  1.34571252E-02 -4.74169341E-01 -4.34433415E-01
  2.31597133E+00 -8.97624357E-01  1.41081778E-02 -3.98178794E-01 -4.52662519E-01
  2.41422586E+00 -9.75212240E-01  1.38736699E-02 -3.18263680E-01 -4.64841151E-01
  2.52252513E+00 -1.03786859E+00  1.39032659E-02 -2.30426680E-01 -4.75731364E-01
  2.63910506E+00 -1.08464128E+00  1.40892130E-02 -1.36191909E-01 -4.86069593E-01
  2.76329624E+00 -1.10589751E+00  1.41339083E-02 -3.31346259E-02 -5.05005475E-01
  2.88720757E+00 -1.10117319E+00  1.41810753E-02  7.27655920E-02 -5.32773289E-01
  3.00632343E+00 -1.07513148E+00  1.41535500E-02  1.79359181E-01 -5.65661881E-01
  3.11574225E+00 -1.02910264E+00  1.41071872E-02  2.82816778E-01 -5.98792377E-01
  3.21807528E+00 -9.74867101E-01  1.40933108E-02  3.89282965E-01 -6.25140079E-01
  3.31122930E+00 -9.09097319E-01  1.40694263E-02  4.94924855E-01 -6.45831999E-01
  3.39653256E+00 -8.37174182E-01  1.35719840E-02  6.01774268E-01 -6.56806758E-01
  3.47378579E+00 -7.59685007E-01  1.41115520E-02  7.05309232E-01 -6.60233788E-01
  3.54434930E+00 -6.78988423E-01  1.35717215E-02  8.10622013E-01 -6.51040026E-01
  3.60757053E+00 -5.94858774E-01  1.36503021E-02  9.10151649E-01 -6.32592703E-01
  3.66387543E+00 -5.08674397E-01  1.41133629E-02  1.00216968E+00 -6.06919220E-01
  3.71255967E+00 -4.20741463E-01  1.29814488E-02  1.08887713E+00 -5.67729017E-01
  3.75605538E+00 -3.32783807E-01  1.38054013E-02  1.16653345E+00 -5.19613623E-01
  3.79314953E+00 -2.44489419E-01  1.39193466E-02  1.23379738E+00 -4.67462044E-01
  3.82370683E+00 -1.56397157E-01  1.40631142E-02  1.29255153E+00 -4.04034772E-01
  3.84798165E+00 -6.93376336E-02  1.35897268E-02  1.33986183E+00 -3.37854014E-01
  3.86815839E+00  1.59963120E-02  1.40198972E-02  1.37861327E+00 -2.69385575E-01
