* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
2105.000 527.000   4.837  -0.118   4.860
2106.000 527.000   4.836  -0.109   4.864
2107.000 527.000   4.831  -0.108   4.871
2108.000 527.000   4.832  -0.117   4.867
2109.000 528.000   4.838  -0.176   4.842
2110.000 528.000   4.837  -0.118   4.860
2111.000 528.000   4.832  -0.117   4.867
2112.000 528.000   4.834  -0.175   4.849
2113.000 529.000   4.837  -0.234   4.829
2114.000 529.000   4.838  -0.176   4.842
2115.000 529.000   4.834  -0.175   4.849
2116.000 529.000   4.832  -0.233   4.836
2117.000 530.000   4.834  -0.291   4.818
2118.000 530.000   4.837  -0.234   4.829
2119.000 530.000   4.832  -0.233   4.836
2120.000 530.000   4.830  -0.290   4.825
2121.000 531.000   4.830  -0.349   4.809
2122.000 531.000   4.834  -0.291   4.818
2123.000 531.000   4.830  -0.290   4.825
2124.000 531.000   4.826  -0.348   4.816
2125.000 532.000   4.825  -0.406   4.801
2126.000 532.000   4.830  -0.349   4.809
2127.000 532.000   4.826  -0.348   4.816
2128.000 532.000   4.821  -0.405   4.808
2129.000 533.000   4.820  -0.463   4.794
2130.000 533.000   4.825  -0.406   4.801
2131.000 533.000   4.821  -0.405   4.808
2132.000 533.000   4.815  -0.462   4.801
2133.000 534.000   4.808  -0.519   4.796
2134.000 534.000   4.820  -0.463   4.794
2135.000 534.000   4.815  -0.462   4.801
2136.000 534.000   4.804  -0.518   4.804
2137.000 535.000   4.796  -0.575   4.800
2138.000 535.000   4.808  -0.519   4.796
2139.000 535.000   4.804  -0.518   4.804
2140.000 535.000   4.792  -0.574   4.807
2141.000 536.000   4.783  -0.630   4.805
2142.000 536.000   4.796  -0.575   4.800
2143.000 536.000   4.792  -0.574   4.807
2144.000 536.000   4.779  -0.629   4.812
2145.000 537.000   4.769  -0.686   4.811
2146.000 537.000   4.783  -0.630   4.805
2147.000 537.000   4.779  -0.629   4.812
2148.000 537.000   4.764  -0.685   4.819
2149.000 538.000   4.753  -0.741   4.821
2150.000 538.000   4.769  -0.686   4.811
2151.000 538.000   4.764  -0.685   4.819
2152.000 538.000   4.748  -0.740   4.828
2153.000 539.000   4.734  -0.796   4.834
2154.000 539.000   4.753  -0.741   4.821
2155.000 539.000   4.748  -0.740   4.828
2156.000 539.000   4.730  -0.795   4.841
2157.000 540.000   4.731  -0.804   4.837
2158.000 540.000   4.734  -0.796   4.834
2159.000 540.000   4.730  -0.795   4.841
2160.000 540.000   4.726  -0.803   4.844
2161.000 541.000   4.729  -0.814   4.837
2162.000 541.000   4.731  -0.804   4.837
2163.000 541.000   4.726  -0.803   4.844
2164.000 541.000   4.725  -0.813   4.844
2165.000 542.000   4.728  -0.823   4.837
2166.000 542.000   4.729  -0.814   4.837
2167.000 542.000   4.725  -0.813   4.844
2168.000 542.000   4.723  -0.823   4.844
2169.000 543.000   4.726  -0.833   4.837
2170.000 543.000   4.728  -0.823   4.837
2171.000 543.000   4.723  -0.823   4.844
2172.000 543.000   4.721  -0.833   4.844
2173.000 544.000   4.641  -0.075   4.642
2174.000 544.000   4.596  -0.067   4.613
2175.000 544.000   4.592  -0.066   4.620
2176.000 544.000   4.637  -0.074   4.650
2177.000 545.000   4.686  -0.083   4.672
2178.000 545.000   4.641  -0.075   4.642
2179.000 545.000   4.637  -0.074   4.650
2180.000 545.000   4.682  -0.082   4.680
2181.000 546.000   4.731  -0.090   4.702
2182.000 546.000   4.686  -0.083   4.672
2183.000 546.000   4.682  -0.082   4.680
2184.000 546.000   4.726  -0.090   4.709
2185.000 547.000   4.776  -0.098   4.732
2186.000 547.000   4.731  -0.090   4.702
2187.000 547.000   4.726  -0.090   4.709
2188.000 547.000   4.771  -0.098   4.739
2189.000 548.000   4.821  -0.106   4.762
2190.000 548.000   4.776  -0.098   4.732
2191.000 548.000   4.771  -0.098   4.739
2192.000 548.000   4.816  -0.105   4.769
2193.000 549.000   4.826  -0.107   4.771
2194.000 549.000   4.821  -0.106   4.762
2195.000 549.000   4.816  -0.105   4.769
2196.000 549.000   4.821  -0.106   4.778
2197.000 550.000   4.830  -0.108   4.780
2198.000 550.000   4.826  -0.107   4.771
2199.000 550.000   4.821  -0.106   4.778
2200.000 550.000   4.825  -0.107   4.787
2201.000 551.000   4.835  -0.109   4.789
2202.000 551.000   4.830  -0.108   4.780
2203.000 551.000   4.825  -0.107   4.787
2204.000 551.000   4.830  -0.108   4.796
2205.000 552.000   4.839  -0.109   4.798
2206.000 552.000   4.835  -0.109   4.789
2207.000 552.000   4.830  -0.108   4.796
2208.000 552.000   4.834  -0.109   4.805
2209.000 553.000   4.843  -0.110   4.806
2210.000 553.000   4.839  -0.109   4.798
2211.000 553.000   4.834  -0.109   4.805
2212.000 553.000   4.839  -0.109   4.814
2213.000 554.000   4.843  -0.110   4.815
2214.000 554.000   4.843  -0.110   4.806
2215.000 554.000   4.839  -0.109   4.814
2216.000 554.000   4.838  -0.109   4.822
2217.000 555.000   4.843  -0.110   4.823
2218.000 555.000   4.843  -0.110   4.815
2219.000 555.000   4.838  -0.109   4.822
2220.000 555.000   4.838  -0.109   4.830
2221.000 556.000   4.842  -0.110   4.831
2222.000 556.000   4.843  -0.110   4.823
2223.000 556.000   4.838  -0.109   4.830
2224.000 556.000   4.837  -0.109   4.838
2225.000 557.000   4.842  -0.110   4.839
2226.000 557.000   4.842  -0.110   4.831
2227.000 557.000   4.837  -0.109   4.838
2228.000 557.000   4.837  -0.109   4.846
2229.000 558.000   4.841  -0.110   4.856
2230.000 558.000   4.842  -0.110   4.839
2231.000 558.000   4.837  -0.109   4.846
2232.000 558.000   4.836  -0.109   4.864
2233.000 559.000   4.841  -0.119   4.853
2234.000 559.000   4.841  -0.110   4.856
2235.000 559.000   4.836  -0.109   4.864
2236.000 559.000   4.837  -0.118   4.860
2237.000 560.000   4.843  -0.177   4.835
2238.000 560.000   4.841  -0.119   4.853
2239.000 560.000   4.837  -0.118   4.860
2240.000 560.000   4.838  -0.176   4.842
2241.000 561.000   4.842  -0.235   4.822
2242.000 561.000   4.843  -0.177   4.835
2243.000 561.000   4.838  -0.176   4.842
2244.000 561.000   4.837  -0.234   4.829
2245.000 562.000   4.839  -0.292   4.811
2246.000 562.000   4.842  -0.235   4.822
2247.000 562.000   4.837  -0.234   4.829
2248.000 562.000   4.834  -0.291   4.818
2249.000 563.000   4.835  -0.349   4.801
2250.000 563.000   4.839  -0.292   4.811
2251.000 563.000   4.834  -0.291   4.818
2252.000 563.000   4.830  -0.349   4.809
2253.000 564.000   4.830  -0.407   4.794
2254.000 564.000   4.835  -0.349   4.801
2255.000 564.000   4.830  -0.349   4.809
2256.000 564.000   4.825  -0.406   4.801
2257.000 565.000   4.824  -0.464   4.787
2258.000 565.000   4.830  -0.407   4.794
2259.000 565.000   4.825  -0.406   4.801
2260.000 565.000   4.820  -0.463   4.794
2261.000 566.000   4.813  -0.520   4.789
2262.000 566.000   4.824  -0.464   4.787
2263.000 566.000   4.820  -0.463   4.794
2264.000 566.000   4.808  -0.519   4.796
2265.000 567.000   4.801  -0.575   4.793
2266.000 567.000   4.813  -0.520   4.789
2267.000 567.000   4.808  -0.519   4.796
2268.000 567.000   4.796  -0.575   4.800
2269.000 568.000   4.788  -0.631   4.798
2270.000 568.000   4.801  -0.575   4.793
2271.000 568.000   4.796  -0.575   4.800
2272.000 568.000   4.783  -0.630   4.805
2273.000 569.000   4.774  -0.687   4.804
2274.000 569.000   4.788  -0.631   4.798
2275.000 569.000   4.783  -0.630   4.805
2276.000 569.000   4.769  -0.686   4.811
2277.000 570.000   4.758  -0.742   4.813
2278.000 570.000   4.774  -0.687   4.804
2279.000 570.000   4.769  -0.686   4.811
2280.000 570.000   4.753  -0.741   4.821
2281.000 571.000   4.739  -0.796   4.827
2282.000 571.000   4.758  -0.742   4.813
2283.000 571.000   4.753  -0.741   4.821
2284.000 571.000   4.734  -0.796   4.834
2285.000 572.000   4.736  -0.805   4.830
2286.000 572.000   4.739  -0.796   4.827
2287.000 572.000   4.734  -0.796   4.834
2288.000 572.000   4.731  -0.804   4.837
2289.000 573.000   4.734  -0.814   4.830
2290.000 573.000   4.736  -0.805   4.830
2291.000 573.000   4.731  -0.804   4.837
2292.000 573.000   4.729  -0.814   4.837
2293.000 574.000   4.732  -0.824   4.830
2294.000 574.000   4.734  -0.814   4.830
2295.000 574.000   4.729  -0.814   4.837
2296.000 574.000   4.728  -0.823   4.837
2297.000 575.000   4.731  -0.834   4.830
2298.000 575.000   4.732  -0.824   4.830
2299.000 575.000   4.728  -0.823   4.837
2300.000 575.000   4.726  -0.833   4.837
2301.000 576.000   4.646  -0.075   4.635
2302.000 576.000   4.601  -0.067   4.605
2303.000 576.000   4.596  -0.067   4.613
2304.000 576.000   4.641  -0.075   4.642
2305.000 577.000   4.691  -0.083   4.665
2306.000 577.000   4.646  -0.075   4.635
2307.000 577.000   4.641  -0.075   4.642
2308.000 577.000   4.686  -0.083   4.672
2309.000 578.000   4.736  -0.091   4.695
2310.000 578.000   4.691  -0.083   4.665
2311.000 578.000   4.686  -0.083   4.672
2312.000 578.000   4.731  -0.090   4.702
2313.000 579.000   4.781  -0.099   4.725
2314.000 579.000   4.736  -0.091   4.695
2315.000 579.000   4.731  -0.090   4.702
2316.000 579.000   4.776  -0.098   4.732
2317.000 580.000   4.826  -0.107   4.755
2318.000 580.000   4.781  -0.099   4.725
2319.000 580.000   4.776  -0.098   4.732
2320.000 580.000   4.821  -0.106   4.762
2321.000 581.000   4.830  -0.108   4.764
2322.000 581.000   4.826  -0.107   4.755
2323.000 581.000   4.821  -0.106   4.762
2324.000 581.000   4.826  -0.107   4.771
2325.000 582.000   4.835  -0.109   4.773
2326.000 582.000   4.830  -0.108   4.764
2327.000 582.000   4.826  -0.107   4.771
2328.000 582.000   4.830  -0.108   4.780
2329.000 583.000   4.839  -0.109   4.782
2330.000 583.000   4.835  -0.109   4.773
2331.000 583.000   4.830  -0.108   4.780
2332.000 583.000   4.835  -0.109   4.789
2333.000 584.000   4.843  -0.110   4.790
2334.000 584.000   4.839  -0.109   4.782
2335.000 584.000   4.835  -0.109   4.789
2336.000 584.000   4.839  -0.109   4.798
2337.000 585.000   4.848  -0.111   4.799
2338.000 585.000   4.843  -0.110   4.790
2339.000 585.000   4.839  -0.109   4.798
2340.000 585.000   4.843  -0.110   4.806
2341.000 586.000   4.848  -0.111   4.808
2342.000 586.000   4.848  -0.111   4.799
2343.000 586.000   4.843  -0.110   4.806
2344.000 586.000   4.843  -0.110   4.815
2345.000 587.000   4.847  -0.111   4.816
2346.000 587.000   4.848  -0.111   4.808
2347.000 587.000   4.843  -0.110   4.815
2348.000 587.000   4.843  -0.110   4.823
2349.000 588.000   4.847  -0.111   4.824
2350.000 588.000   4.847  -0.111   4.816
2351.000 588.000   4.843  -0.110   4.823
2352.000 588.000   4.842  -0.110   4.831
2353.000 589.000   4.846  -0.111   4.832
2354.000 589.000   4.847  -0.111   4.824
2355.000 589.000   4.842  -0.110   4.831
2356.000 589.000   4.842  -0.110   4.839
2357.000 590.000   4.845  -0.111   4.849
2358.000 590.000   4.846  -0.111   4.832
2359.000 590.000   4.842  -0.110   4.839
2360.000 590.000   4.841  -0.110   4.856
2361.000 591.000   4.846  -0.119   4.846
2362.000 591.000   4.845  -0.111   4.849
2363.000 591.000   4.841  -0.110   4.856
2364.000 591.000   4.841  -0.119   4.853
2365.000 592.000   4.848  -0.178   4.828
2366.000 592.000   4.846  -0.119   4.846
2367.000 592.000   4.841  -0.119   4.853
2368.000 592.000   4.843  -0.177   4.835
2369.000 593.000   4.846  -0.235   4.814
2370.000 593.000   4.848  -0.178   4.828
2371.000 593.000   4.843  -0.177   4.835
2372.000 593.000   4.842  -0.235   4.822
2373.000 594.000   4.843  -0.293   4.803
2374.000 594.000   4.846  -0.235   4.814
2375.000 594.000   4.842  -0.235   4.822
2376.000 594.000   4.839  -0.292   4.811
2377.000 595.000   4.840  -0.350   4.794
2378.000 595.000   4.843  -0.293   4.803
2379.000 595.000   4.839  -0.292   4.811
2380.000 595.000   4.835  -0.349   4.801
2381.000 596.000   4.835  -0.407   4.786
2382.000 596.000   4.840  -0.350   4.794
2383.000 596.000   4.835  -0.349   4.801
2384.000 596.000   4.830  -0.407   4.794
2385.000 597.000   4.829  -0.464   4.780
2386.000 597.000   4.835  -0.407   4.786
2387.000 597.000   4.830  -0.407   4.794
2388.000 597.000   4.824  -0.464   4.787
2389.000 598.000   4.818  -0.520   4.782
2390.000 598.000   4.829  -0.464   4.780
2391.000 598.000   4.824  -0.464   4.787
2392.000 598.000   4.813  -0.520   4.789
2393.000 599.000   4.805  -0.576   4.786
2394.000 599.000   4.818  -0.520   4.782
2395.000 599.000   4.813  -0.520   4.789
2396.000 599.000   4.801  -0.575   4.793
2397.000 600.000   4.792  -0.632   4.790
2398.000 600.000   4.805  -0.576   4.786
2399.000 600.000   4.801  -0.575   4.793
2400.000 600.000   4.788  -0.631   4.798
2401.000 601.000   4.778  -0.687   4.797
2402.000 601.000   4.792  -0.632   4.790
2403.000 601.000   4.788  -0.631   4.798
2404.000 601.000   4.774  -0.687   4.804
2405.000 602.000   4.762  -0.743   4.806
2406.000 602.000   4.778  -0.687   4.797
2407.000 602.000   4.774  -0.687   4.804
2408.000 602.000   4.758  -0.742   4.813
2409.000 603.000   4.744  -0.797   4.820
2410.000 603.000   4.762  -0.743   4.806
2411.000 603.000   4.758  -0.742   4.813
2412.000 603.000   4.739  -0.796   4.827
2413.000 604.000   4.740  -0.805   4.823
2414.000 604.000   4.744  -0.797   4.820
2415.000 604.000   4.739  -0.796   4.827
2416.000 604.000   4.736  -0.805   4.830
2417.000 605.000   4.739  -0.815   4.823
2418.000 605.000   4.740  -0.805   4.823
2419.000 605.000   4.736  -0.805   4.830
2420.000 605.000   4.734  -0.814   4.830
2421.000 606.000   4.737  -0.825   4.823
2422.000 606.000   4.739  -0.815   4.823
2423.000 606.000   4.734  -0.814   4.830
2424.000 606.000   4.732  -0.824   4.830
2425.000 607.000   4.735  -0.835   4.823
2426.000 607.000   4.737  -0.825   4.823
2427.000 607.000   4.732  -0.824   4.830
2428.000 607.000   4.731  -0.834   4.830
2429.000 608.000   4.650  -0.076   4.628
2430.000 608.000   4.606  -0.068   4.598
2431.000 608.000   4.601  -0.067   4.605
2432.000 608.000   4.646  -0.075   4.635
2433.000 609.000   4.695  -0.084   4.658
2434.000 609.000   4.650  -0.076   4.628
2435.000 609.000   4.646  -0.075   4.635
2436.000 609.000   4.691  -0.083   4.665
2437.000 610.000   4.740  -0.092   4.688
2438.000 610.000   4.695  -0.084   4.658
2439.000 610.000   4.691  -0.083   4.665
2440.000 610.000   4.736  -0.091   4.695
2441.000 611.000   4.785  -0.100   4.718
2442.000 611.000   4.740  -0.092   4.688
2443.000 611.000   4.736  -0.091   4.695
2444.000 611.000   4.781  -0.099   4.725
2445.000 612.000   4.830  -0.108   4.747
2446.000 612.000   4.785  -0.100   4.718
2447.000 612.000   4.781  -0.099   4.725
2448.000 612.000   4.826  -0.107   4.755
2449.000 613.000   4.835  -0.109   4.757
2450.000 613.000   4.830  -0.108   4.747
2451.000 613.000   4.826  -0.107   4.755
2452.000 613.000   4.830  -0.108   4.764
2453.000 614.000   4.839  -0.109   4.765
2454.000 614.000   4.835  -0.109   4.757
2455.000 614.000   4.830  -0.108   4.764
2456.000 614.000   4.835  -0.109   4.773
2457.000 615.000   4.844  -0.110   4.774
2458.000 615.000   4.839  -0.109   4.765
2459.000 615.000   4.835  -0.109   4.773
2460.000 615.000   4.839  -0.109   4.782
2461.000 616.000   4.848  -0.111   4.783
2462.000 616.000   4.844  -0.110   4.774
2463.000 616.000   4.839  -0.109   4.782
2464.000 616.000   4.843  -0.110   4.790
2465.000 617.000   4.853  -0.112   4.792
2466.000 617.000   4.848  -0.111   4.783
2467.000 617.000   4.843  -0.110   4.790
2468.000 617.000   4.848  -0.111   4.799
2469.000 618.000   4.852  -0.112   4.800
2470.000 618.000   4.853  -0.112   4.792
2471.000 618.000   4.848  -0.111   4.799
2472.000 618.000   4.848  -0.111   4.808
2473.000 619.000   4.852  -0.112   4.809
2474.000 619.000   4.852  -0.112   4.800
2475.000 619.000   4.848  -0.111   4.808
2476.000 619.000   4.847  -0.111   4.816
2477.000 620.000   4.851  -0.112   4.817
2478.000 620.000   4.852  -0.112   4.809
2479.000 620.000   4.847  -0.111   4.816
2480.000 620.000   4.847  -0.111   4.824
2481.000 621.000   4.851  -0.112   4.825
2482.000 621.000   4.851  -0.112   4.817
2483.000 621.000   4.847  -0.111   4.824
2484.000 621.000   4.846  -0.111   4.832
2485.000 622.000   4.850  -0.111   4.842
2486.000 622.000   4.851  -0.112   4.825
2487.000 622.000   4.846  -0.111   4.832
2488.000 622.000   4.845  -0.111   4.849
2489.000 623.000   4.851  -0.120   4.839
2490.000 623.000   4.850  -0.111   4.842
2491.000 623.000   4.845  -0.111   4.849
2492.000 623.000   4.846  -0.119   4.846
2493.000 624.000   4.852  -0.178   4.821
2494.000 624.000   4.851  -0.120   4.839
2495.000 624.000   4.846  -0.119   4.846
2496.000 624.000   4.848  -0.178   4.828
2497.000 625.000   4.851  -0.236   4.807
2498.000 625.000   4.852  -0.178   4.821
2499.000 625.000   4.848  -0.178   4.828
2500.000 625.000   4.846  -0.235   4.814
2501.000 626.000   4.848  -0.294   4.796
2502.000 626.000   4.851  -0.236   4.807
2503.000 626.000   4.846  -0.235   4.814
2504.000 626.000   4.843  -0.293   4.803
2505.000 627.000   4.844  -0.351   4.787
2506.000 627.000   4.848  -0.294   4.796
2507.000 627.000   4.843  -0.293   4.803
2508.000 627.000   4.840  -0.350   4.794
2509.000 628.000   4.839  -0.408   4.779
2510.000 628.000   4.844  -0.351   4.787
2511.000 628.000   4.840  -0.350   4.794
2512.000 628.000   4.835  -0.407   4.786
2513.000 629.000   4.834  -0.465   4.772
2514.000 629.000   4.839  -0.408   4.779
2515.000 629.000   4.835  -0.407   4.786
2516.000 629.000   4.829  -0.464   4.780
2517.000 630.000   4.822  -0.521   4.775
2518.000 630.000   4.834  -0.465   4.772
2519.000 630.000   4.829  -0.464   4.780
2520.000 630.000   4.818  -0.520   4.782
2521.000 631.000   4.810  -0.577   4.779
2522.000 631.000   4.822  -0.521   4.775
2523.000 631.000   4.818  -0.520   4.782
2524.000 631.000   4.805  -0.576   4.786
2525.000 632.000   4.797  -0.633   4.783
2526.000 632.000   4.810  -0.577   4.779
2527.000 632.000   4.805  -0.576   4.786
2528.000 632.000   4.792  -0.632   4.790
2529.000 633.000   4.783  -0.688   4.790
2530.000 633.000   4.797  -0.633   4.783
2531.000 633.000   4.792  -0.632   4.790
2532.000 633.000   4.778  -0.687   4.797
2533.000 634.000   4.767  -0.743   4.799
2534.000 634.000   4.783  -0.688   4.790
2535.000 634.000   4.778  -0.687   4.797
2536.000 634.000   4.762  -0.743   4.806
2537.000 635.000   4.748  -0.798   4.813
2538.000 635.000   4.767  -0.743   4.799
2539.000 635.000   4.762  -0.743   4.806
2540.000 635.000   4.744  -0.797   4.820
2541.000 636.000   4.745  -0.806   4.815
2542.000 636.000   4.748  -0.798   4.813
2543.000 636.000   4.744  -0.797   4.820
2544.000 636.000   4.740  -0.805   4.823
2545.000 637.000   4.743  -0.816   4.815
2546.000 637.000   4.745  -0.806   4.815
2547.000 637.000   4.740  -0.805   4.823
2548.000 637.000   4.739  -0.815   4.823
2549.000 638.000   4.742  -0.826   4.815
2550.000 638.000   4.743  -0.816   4.815
2551.000 638.000   4.739  -0.815   4.823
2552.000 638.000   4.737  -0.825   4.823
2553.000 639.000   4.740  -0.836   4.815
2554.000 639.000   4.742  -0.826   4.815
2555.000 639.000   4.737  -0.825   4.823
2556.000 639.000   4.735  -0.835   4.823
2557.000 640.000   4.655  -0.077   4.621
2558.000 640.000   4.610  -0.069   4.591
2559.000 640.000   4.606  -0.068   4.598
2560.000 640.000   4.650  -0.076   4.628
2561.000 641.000   4.700  -0.085   4.651
2562.000 641.000   4.655  -0.077   4.621
2563.000 641.000   4.650  -0.076   4.628
2564.000 641.000   4.695  -0.084   4.658
2565.000 642.000   4.745  -0.093   4.681
2566.000 642.000   4.700  -0.085   4.651
2567.000 642.000   4.695  -0.084   4.658
2568.000 642.000   4.740  -0.092   4.688
2569.000 643.000   4.790  -0.101   4.710
2570.000 643.000   4.745  -0.093   4.681
2571.000 643.000   4.740  -0.092   4.688
2572.000 643.000   4.785  -0.100   4.718
2573.000 644.000   4.835  -0.109   4.740
2574.000 644.000   4.790  -0.101   4.710
2575.000 644.000   4.785  -0.100   4.718
2576.000 644.000   4.830  -0.108   4.747
2577.000 645.000   4.839  -0.110   4.749
2578.000 645.000   4.835  -0.109   4.740
2579.000 645.000   4.830  -0.108   4.747
2580.000 645.000   4.835  -0.109   4.757
2581.000 646.000   4.844  -0.110   4.758
2582.000 646.000   4.839  -0.110   4.749
2583.000 646.000   4.835  -0.109   4.757
2584.000 646.000   4.839  -0.109   4.765
2585.000 647.000   4.848  -0.111   4.767
2586.000 647.000   4.844  -0.110   4.758
2587.000 647.000   4.839  -0.109   4.765
2588.000 647.000   4.844  -0.110   4.774
2589.000 648.000   4.853  -0.112   4.776
2590.000 648.000   4.848  -0.111   4.767
2591.000 648.000   4.844  -0.110   4.774
2592.000 648.000   4.848  -0.111   4.783
2593.000 649.000   4.857  -0.113   4.785
2594.000 649.000   4.853  -0.112   4.776
2595.000 649.000   4.848  -0.111   4.783
2596.000 649.000   4.853  -0.112   4.792
2597.000 650.000   4.857  -0.113   4.793
2598.000 650.000   4.857  -0.113   4.785
2599.000 650.000   4.853  -0.112   4.792
2600.000 650.000   4.852  -0.112   4.800
2601.000 651.000   4.856  -0.113   4.801
2602.000 651.000   4.857  -0.113   4.793
2603.000 651.000   4.852  -0.112   4.800
2604.000 651.000   4.852  -0.112   4.809
2605.000 652.000   4.856  -0.112   4.810
2606.000 652.000   4.856  -0.113   4.801
2607.000 652.000   4.852  -0.112   4.809
2608.000 652.000   4.851  -0.112   4.817
2609.000 653.000   4.855  -0.112   4.818
2610.000 653.000   4.856  -0.112   4.810
2611.000 653.000   4.851  -0.112   4.817
2612.000 653.000   4.851  -0.112   4.825
2613.000 654.000   4.854  -0.112   4.835
2614.000 654.000   4.855  -0.112   4.818
2615.000 654.000   4.851  -0.112   4.825
2616.000 654.000   4.850  -0.111   4.842
2617.000 655.000   4.855  -0.121   4.832
2618.000 655.000   4.854  -0.112   4.835
2619.000 655.000   4.850  -0.111   4.842
2620.000 655.000   4.851  -0.120   4.839
2621.000 656.000   4.857  -0.179   4.814
2622.000 656.000   4.855  -0.121   4.832
2623.000 656.000   4.851  -0.120   4.839
2624.000 656.000   4.852  -0.178   4.821
2625.000 657.000   4.856  -0.237   4.800
2626.000 657.000   4.857  -0.179   4.814
2627.000 657.000   4.852  -0.178   4.821
2628.000 657.000   4.851  -0.236   4.807
2629.000 658.000   4.853  -0.295   4.789
2630.000 658.000   4.856  -0.237   4.800
2631.000 658.000   4.851  -0.236   4.807
2632.000 658.000   4.848  -0.294   4.796
2633.000 659.000   4.849  -0.352   4.780
2634.000 659.000   4.853  -0.295   4.789
2635.000 659.000   4.848  -0.294   4.796
2636.000 659.000   4.844  -0.351   4.787
2637.000 660.000   4.844  -0.409   4.772
2638.000 660.000   4.849  -0.352   4.780
2639.000 660.000   4.844  -0.351   4.787
2640.000 660.000   4.839  -0.408   4.779
2641.000 661.000   4.838  -0.466   4.765
2642.000 661.000   4.844  -0.409   4.772
2643.000 661.000   4.839  -0.408   4.779
2644.000 661.000   4.834  -0.465   4.772
2645.000 662.000   4.827  -0.522   4.768
2646.000 662.000   4.838  -0.466   4.765
2647.000 662.000   4.834  -0.465   4.772
2648.000 662.000   4.822  -0.521   4.775
2649.000 663.000   4.815  -0.578   4.771
2650.000 663.000   4.827  -0.522   4.768
2651.000 663.000   4.822  -0.521   4.775
2652.000 663.000   4.810  -0.577   4.779
2653.000 664.000   4.802  -0.633   4.776
2654.000 664.000   4.815  -0.578   4.771
2655.000 664.000   4.810  -0.577   4.779
2656.000 664.000   4.797  -0.633   4.783
2657.000 665.000   4.787  -0.689   4.783
2658.000 665.000   4.802  -0.633   4.776
2659.000 665.000   4.797  -0.633   4.783
2660.000 665.000   4.783  -0.688   4.790
2661.000 666.000   4.772  -0.744   4.792
2662.000 666.000   4.787  -0.689   4.783
2663.000 666.000   4.783  -0.688   4.790
2664.000 666.000   4.767  -0.743   4.799
2665.000 667.000   4.753  -0.799   4.806
2666.000 667.000   4.772  -0.744   4.792
2667.000 667.000   4.767  -0.743   4.799
2668.000 667.000   4.748  -0.798   4.813
2669.000 668.000   4.750  -0.807   4.808
2670.000 668.000   4.753  -0.799   4.806
2671.000 668.000   4.748  -0.798   4.813
2672.000 668.000   4.745  -0.806   4.815
2673.000 669.000   4.748  -0.817   4.808
2674.000 669.000   4.750  -0.807   4.808
2675.000 669.000   4.745  -0.806   4.815
2676.000 669.000   4.743  -0.816   4.815
2677.000 670.000   4.746  -0.827   4.808
2678.000 670.000   4.748  -0.817   4.808
2679.000 670.000   4.743  -0.816   4.815
2680.000 670.000   4.742  -0.826   4.815
2681.000 671.000   4.745  -0.837   4.808
2682.000 671.000   4.746  -0.827   4.808
2683.000 671.000   4.742  -0.826   4.815
2684.000 671.000   4.740  -0.836   4.815
2685.000 672.000   4.660  -0.078   4.614
2686.000 672.000   4.615  -0.070   4.584
2687.000 672.000   4.610  -0.069   4.591
2688.000 672.000   4.655  -0.077   4.621
2689.000 673.000   4.705  -0.086   4.644
2690.000 673.000   4.660  -0.078   4.614
2691.000 673.000   4.655  -0.077   4.621
2692.000 673.000   4.700  -0.085   4.651
2693.000 674.000   4.750  -0.094   4.673
2694.000 674.000   4.705  -0.086   4.644
2695.000 674.000   4.700  -0.085   4.651
2696.000 674.000   4.745  -0.093   4.681
2697.000 675.000   4.795  -0.102   4.703
2698.000 675.000   4.750  -0.094   4.673
2699.000 675.000   4.745  -0.093   4.681
2700.000 675.000   4.790  -0.101   4.710
2701.000 676.000   4.840  -0.110   4.733
2702.000 676.000   4.795  -0.102   4.703
2703.000 676.000   4.790  -0.101   4.710
2704.000 676.000   4.835  -0.109   4.740
2705.000 677.000   4.844  -0.110   4.742
2706.000 677.000   4.840  -0.110   4.733
2707.000 677.000   4.835  -0.109   4.740
2708.000 677.000   4.839  -0.110   4.749
2709.000 678.000   4.848  -0.111   4.751
2710.000 678.000   4.844  -0.110   4.742
2711.000 678.000   4.839  -0.110   4.749
2712.000 678.000   4.844  -0.110   4.758
2713.000 679.000   4.853  -0.112   4.760
2714.000 679.000   4.848  -0.111   4.751
2715.000 679.000   4.844  -0.110   4.758
2716.000 679.000   4.848  -0.111   4.767
2717.000 680.000   4.857  -0.113   4.769
2718.000 680.000   4.853  -0.112   4.760
2719.000 680.000   4.848  -0.111   4.767
2720.000 680.000   4.853  -0.112   4.776
2721.000 681.000   4.862  -0.113   4.778
2722.000 681.000   4.857  -0.113   4.769
2723.000 681.000   4.853  -0.112   4.776
2724.000 681.000   4.857  -0.113   4.785
2725.000 682.000   4.861  -0.113   4.786
