   18   26   48    1   18     /ARGON              /ABELS-VAN MAANEN 1985   ADF11
  -7.96073  -7.96073  -7.96073  -7.96073  -7.96073  -7.96073  -7.96073  -7.96073
  -7.96073  -7.96073
  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074
  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074
  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074  -7.91074
  -7.91074  -7.91074
  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075
  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075
  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075  -7.86075
  -7.86075  -7.86075
  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076
  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076
  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076  -7.81076
  -7.81076  -7.81076
  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077
  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077
  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077  -7.76077
  -7.76077  -7.76077
  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078
  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078
  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078  -7.71078
  -7.71078  -7.71078
  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079
  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079
  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079  -7.66079
  -7.66079  -7.66079
  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080
  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080
  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080  -7.61080
  -7.61080  -7.61080
  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081
  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081
  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081  -7.56081
  -7.56081  -7.56081
  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082
  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082
  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082  -7.51082
  -7.51082  -7.51082
  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084
  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084
  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084  -7.46084
  -7.46084  -7.46084
  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085
  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085
  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085  -7.41085
  -7.41085  -7.41085
  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086
  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086
  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086  -7.36086
  -7.36086  -7.36086
  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087
  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087
  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087  -7.31087
  -7.31087  -7.31087
  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088
  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088
  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088  -7.26088
  -7.26088  -7.26088
  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089
  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089
  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089  -7.21089
  -7.21089  -7.21089
  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090
  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090
  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090  -7.16090
  -7.16090  -7.16090
  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091
  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091
  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091  -7.11091
  -7.11091  -7.11091
  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092
  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092
  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092  -7.06092
  -7.06092  -7.06092
  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093
  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093
  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093  -7.01093
  -7.01093  -7.01093
  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094
  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094
  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094  -6.96094
  -6.96094  -6.96094
  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096
  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096
  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096  -6.91096
  -6.91096  -6.91096
  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097
  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097
  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097  -6.86097
  -6.86097  -6.86097
  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098
  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098
  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098  -6.81098
  -6.81098  -6.81098
  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099
  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099
  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099  -6.76099
  -6.76099  -6.76099
  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100
  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100
  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100  -6.71100
  -6.71100  -6.71100
  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101
  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101
  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101  -6.66101
  -6.66101  -6.66101
  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102
  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102
  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102  -6.61102
  -6.61102  -6.61102
  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103
  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103
  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103  -6.56103
  -6.56103  -6.56103
  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104
  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104
  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104  -6.51104
  -6.51104  -6.51104
  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105
  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105
  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105  -6.46105
  -6.46105  -6.46105
  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107
  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107
  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107  -6.41107
  -6.41107  -6.41107
  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108
  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108
  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108  -6.36108
  -6.36108  -6.36108
  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109
  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109
  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109  -6.31109
  -6.31109  -6.31109
  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110
  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110
  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110  -6.26110
  -6.26110  -6.26110
  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111
  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111
  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111  -6.21111
  -6.21111  -6.21111
  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112
  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112
  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112  -6.16112
  -6.16112  -6.16112
  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113
  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113
  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113  -6.11113
  -6.11113  -6.11113
  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114
  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114
  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114  -6.06114
  -6.06114  -6.06114
  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115
  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115
  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115  -6.01115
  -6.01115  -6.01115
  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116
  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116
  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116  -5.96116
  -5.96116  -5.96116
  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118
  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118
  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118  -5.91118
  -5.91118  -5.91118
  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119
  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119
  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119  -5.86119
  -5.86119  -5.86119
  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120
  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120
  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120  -5.81120
  -5.81120  -5.81120
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=11   / DATE= 02.07.98
  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639
  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639
  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639  -8.11639
  -8.11639  -8.11639
  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640
  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640
  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640  -8.06640
  -8.06640  -8.06640
  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641
  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641
  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641  -8.01641
  -8.01641  -8.01641
  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642
  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642
  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642  -7.96642
  -7.96642  -7.96642
  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644
  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644
  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644  -7.91644
  -7.91644  -7.91644
  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645
  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645
  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645  -7.86645
  -7.86645  -7.86645
  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646
  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646
  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646  -7.81646
  -7.81646  -7.81646
  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647
  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647
  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647  -7.76647
  -7.76647  -7.76647
  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648
  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648
  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648  -7.71648
  -7.71648  -7.71648
  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649
  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649
  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649  -7.66649
  -7.66649  -7.66649
  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650
  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650
  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650  -7.61650
  -7.61650  -7.61650
  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651
  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651
  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651  -7.56651
  -7.56651  -7.56651
  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652
  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652
  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652  -7.51652
  -7.51652  -7.51652
  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653
  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653
  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653  -7.46653
  -7.46653  -7.46653
  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655
  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655
  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655  -7.41655
  -7.41655  -7.41655
  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656
  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656
  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656  -7.36656
  -7.36656  -7.36656
  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657
  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657
  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657  -7.31657
  -7.31657  -7.31657
  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658
  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658
  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658  -7.26658
  -7.26658  -7.26658
  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659
  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659
  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659  -7.21659
  -7.21659  -7.21659
  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660
  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660
  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660  -7.16660
  -7.16660  -7.16660
  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661
  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661
  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661  -7.11661
  -7.11661  -7.11661
  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662
  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662
  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662  -7.06662
  -7.06662  -7.06662
  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663
  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663
  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663  -7.01663
  -7.01663  -7.01663
  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664
  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664
  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664  -6.96664
  -6.96664  -6.96664
  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665
  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665
  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665  -6.91665
  -6.91665  -6.91665
  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667
  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667
  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667  -6.86667
  -6.86667  -6.86667
  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668
  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668
  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668  -6.81668
  -6.81668  -6.81668
  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669
  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669
  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669  -6.76669
  -6.76669  -6.76669
  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670
  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670
  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670  -6.71670
  -6.71670  -6.71670
  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671
  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671
  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671  -6.66671
  -6.66671  -6.66671
  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672
  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672
  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672  -6.61672
  -6.61672  -6.61672
  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673
  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673
  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673  -6.56673
  -6.56673  -6.56673
  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674
  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674
  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674  -6.51674
  -6.51674  -6.51674
  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675
  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675
  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675  -6.46675
  -6.46675  -6.46675
  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676
  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676
  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676  -6.41676
  -6.41676  -6.41676
  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678
  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678
  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678  -6.36678
  -6.36678  -6.36678
  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679
  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679
  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679  -6.31679
  -6.31679  -6.31679
  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680
  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680
  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680  -6.26680
  -6.26680  -6.26680
  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681
  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681
  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681  -6.21681
  -6.21681  -6.21681
  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682
  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682
  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682  -6.16682
  -6.16682  -6.16682
  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683
  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683
  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683  -6.11683
  -6.11683  -6.11683
  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684
  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684
  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684  -6.06684
  -6.06684  -6.06684
  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685
  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685
  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685  -6.01685
  -6.01685  -6.01685
  -5.96686  -5.96686  -5.96686  -5.96686  -5.96686  -5.96686  -5.96686  -5.96686
