   16   26   48    1   16     /SULPHUR            /ABELS-VAN MAANEN 1985   ADF11
  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648
  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648  -7.03648
  -7.03648  -7.03648
  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648
  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648
  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648  -6.98648
  -6.98648  -6.98648
  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648
  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648
  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648  -6.93648
  -6.93648  -6.93648
  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648
  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648
  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648  -6.88648
  -6.88648  -6.88648
  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648
  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648
  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648  -6.83648
  -6.83648  -6.83648
  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648
  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648
  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648  -6.78648
  -6.78648  -6.78648
  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648
  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648
  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648  -6.73648
  -6.73648  -6.73648
  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648
  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648
  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648  -6.68648
  -6.68648  -6.68648
  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648
  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648
  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648  -6.63648
  -6.63648  -6.63648
  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648
  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648
  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648  -6.58648
  -6.58648  -6.58648
  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648
  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648
  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648  -6.53648
  -6.53648  -6.53648
  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648
  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648
  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648  -6.48648
  -6.48648  -6.48648
  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648
  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648
  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648  -6.43648
  -6.43648  -6.43648
  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648
  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648
  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648  -6.38648
  -6.38648  -6.38648
  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648
  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648
  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648  -6.33648
  -6.33648  -6.33648
  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648
  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648
  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648  -6.28648
  -6.28648  -6.28648
  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648
  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648
  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648  -6.23648
  -6.23648  -6.23648
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 5   / DATE= 13.10.94
  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278
  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278
  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278  -8.48278
  -8.48278  -8.48278
  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278
  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278
  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278  -8.43278
  -8.43278  -8.43278
  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278
  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278
  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278  -8.38278
  -8.38278  -8.38278
  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278
  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278
  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278  -8.33278
  -8.33278  -8.33278
  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278
  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278
  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278  -8.28278
  -8.28278  -8.28278
  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278
  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278
  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278  -8.23278
  -8.23278  -8.23278
  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278
  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278
  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278  -8.18278
  -8.18278  -8.18278
  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278
  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278
  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278  -8.13278
  -8.13278  -8.13278
  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278
  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278
  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278  -8.08278
  -8.08278  -8.08278
  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278
  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278
  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278  -8.03278
  -8.03278  -8.03278
  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278
  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278
  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278  -7.98278
  -7.98278  -7.98278
  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278
  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278
  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278  -7.93278
  -7.93278  -7.93278
  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278
  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278
  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278  -7.88278
  -7.88278  -7.88278
  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278
  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278
  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278  -7.83278
  -7.83278  -7.83278
  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278
  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278
  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278  -7.78278
  -7.78278  -7.78278
  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278
  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278
  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278  -7.73278
  -7.73278  -7.73278
  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278
  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278
  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278  -7.68278
  -7.68278  -7.68278
  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278
  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278
  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278  -7.63278
  -7.63278  -7.63278
  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278
  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278
  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278  -7.58278
  -7.58278  -7.58278
  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278
  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278
  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278  -7.53278
  -7.53278  -7.53278
  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278
  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278
  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278  -7.48278
  -7.48278  -7.48278
  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278
  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278
  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278  -7.43278
  -7.43278  -7.43278
  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278
  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278
  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278  -7.38278
  -7.38278  -7.38278
  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278
  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278
  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278  -7.33278
  -7.33278  -7.33278
  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278
  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278
  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278  -7.28278
  -7.28278  -7.28278
  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278
  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278
  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278  -7.23278
  -7.23278  -7.23278
  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278
  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278
  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278  -7.18278
  -7.18278  -7.18278
  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278
  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278
  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278  -7.13278
  -7.13278  -7.13278
  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278
  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278
  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278  -7.08278
  -7.08278  -7.08278
  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278
  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278
  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278  -7.03278
  -7.03278  -7.03278
  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278
  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278
  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278  -6.98278
  -6.98278  -6.98278
  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278
  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278
  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278  -6.93278
  -6.93278  -6.93278
  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278
  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278
  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278  -6.88278
  -6.88278  -6.88278
  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278
  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278
  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278  -6.83278
  -6.83278  -6.83278
  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278
  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278
  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278  -6.78278
  -6.78278  -6.78278
  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278
  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278
  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278  -6.73278
  -6.73278  -6.73278
  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278
  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278
  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278  -6.68278
  -6.68278  -6.68278
  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278
  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278
  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278  -6.63278
  -6.63278  -6.63278
  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278
  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278
  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278  -6.58278
  -6.58278  -6.58278
  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278
  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278
  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278  -6.53278
  -6.53278  -6.53278
  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278
  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278
  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278  -6.48278
  -6.48278  -6.48278
  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278
  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278
  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278  -6.43278
  -6.43278  -6.43278
  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278
  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278
  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278  -6.38278
  -6.38278  -6.38278
  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278
  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278
  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278  -6.33278
  -6.33278  -6.33278
  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278
  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278
  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278  -6.28278
  -6.28278  -6.28278
  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278
  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278
  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278  -6.23278
  -6.23278  -6.23278
  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278
  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278
  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278  -6.18278
  -6.18278  -6.18278
  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278
  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278
  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278  -6.13278
  -6.13278  -6.13278
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 6   / DATE= 13.10.94
  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806
  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806
  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806
  -8.39806  -8.39806
  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806
  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806
  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806  -8.34806
  -8.34806  -8.34806
  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806
  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806
  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806  -8.29806
  -8.29806  -8.29806
  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806
  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806
  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806  -8.24806
  -8.24806  -8.24806
  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806
  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806
  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806  -8.19806
  -8.19806  -8.19806
  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806
  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806
  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806  -8.14806
  -8.14806  -8.14806
  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806
  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806
  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806  -8.09806
  -8.09806  -8.09806
  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806
  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806
  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806  -8.04806
  -8.04806  -8.04806
  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806
  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806
  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806  -7.99806
  -7.99806  -7.99806
  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806
  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806
  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806  -7.94806
  -7.94806  -7.94806
  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806
  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806
  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806  -7.89806
  -7.89806  -7.89806
  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806
  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806
  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806  -7.84806
  -7.84806  -7.84806
  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806
  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806
  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806  -7.79806
  -7.79806  -7.79806
  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806
  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806
  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806  -7.74806
  -7.74806  -7.74806
  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806
  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806
  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806  -7.69806
  -7.69806  -7.69806
  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806
  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806
  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806  -7.64806
  -7.64806  -7.64806
  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806
  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806
  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806  -7.59806
  -7.59806  -7.59806
  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806
  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806
  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806  -7.54806
  -7.54806  -7.54806
  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806
  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806
  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806  -7.49806
  -7.49806  -7.49806
  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806
  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806
  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806  -7.44806
  -7.44806  -7.44806
  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806
  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806
  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806  -7.39806
  -7.39806  -7.39806
  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806
  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806  -7.34806
