    7   26   48    1    7     /NITROGEN           /ABELS-VAN MAANEN 1985   ADF11
  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739
  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739
  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739  -7.21739
  -7.21739  -7.21739
  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829
  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829
  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829  -7.16829
  -7.16829  -7.16829
  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943
  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943
  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943  -7.11943
  -7.11943  -7.11943
  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090
  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090
  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090  -7.07090
  -7.07090  -7.07090
  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277
  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277
  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277  -7.02277
  -7.02277  -7.02277
  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515
  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515
  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515  -6.97515
  -6.97515  -6.97515
  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818
  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818
  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818  -6.92818
  -6.92818  -6.92818
  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206
  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206
  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206  -6.88206
  -6.88206  -6.88206
  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702
  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702
  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702  -6.83702
  -6.83702  -6.83702
  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339
  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339
  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339  -6.79339
  -6.79339  -6.79339
  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157
  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157
  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157  -6.75157
  -6.75157  -6.75157
  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213
  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213
  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213  -6.71213
  -6.71213  -6.71213
  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587
  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587
  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587  -6.67587
  -6.67587  -6.67587
  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385
  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385
  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385  -6.64385
  -6.64385  -6.64385
  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768
  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768
  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768  -6.61768
  -6.61768  -6.61768
  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293
  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293
  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293  -6.57293
  -6.57293  -6.57293
  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294
  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294
  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294  -6.52294
  -6.52294  -6.52294
  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295
  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295
  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295  -6.47295
  -6.47295  -6.47295
  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296
  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296
  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296  -6.42296
  -6.42296  -6.42296
  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297
  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297
  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297  -6.37297
  -6.37297  -6.37297
  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298
  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298
  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298  -6.32298
  -6.32298  -6.32298
  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299
  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299
  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299  -6.27299
  -6.27299  -6.27299
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 5   / DATE= 20.01.95
  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282
  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282
  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282  -8.38282
  -8.38282  -8.38282
  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283
  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283
  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283  -8.33283
  -8.33283  -8.33283
  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284
  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284
  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284  -8.28284
  -8.28284  -8.28284
  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285
  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285
  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285  -8.23285
  -8.23285  -8.23285
  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286
  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286
  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286  -8.18286
  -8.18286  -8.18286
  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287
  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287
  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287  -8.13287
  -8.13287  -8.13287
  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288
  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288
  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288  -8.08288
  -8.08288  -8.08288
  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289
  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289
  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289  -8.03289
  -8.03289  -8.03289
  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291
  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291
  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291  -7.98291
  -7.98291  -7.98291
  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292
  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292
  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292  -7.93292
  -7.93292  -7.93292
  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293
  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293
  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293  -7.88293
  -7.88293  -7.88293
  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294
  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294
  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294  -7.83294
  -7.83294  -7.83294
  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295
  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295
  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295  -7.78295
  -7.78295  -7.78295
  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296
  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296
  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296  -7.73296
  -7.73296  -7.73296
  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297
  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297
  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297  -7.68297
  -7.68297  -7.68297
  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104
  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104
  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104  -7.64104
  -7.64104  -7.64104
  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169
  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169
  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169  -7.60169
  -7.60169  -7.60169
  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361
  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361
  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361  -7.56361
  -7.56361  -7.56361
  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694
  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694
  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694  -7.52694
  -7.52694  -7.52694
  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183
  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183
  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183  -7.49183
  -7.49183  -7.49183
  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843
  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843
  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843  -7.45843
  -7.45843  -7.45843
  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688
  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688
  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688  -7.42688
  -7.42688  -7.42688
  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733
  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733
  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733  -7.39733
  -7.39733  -7.39733
  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990
  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990
  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990  -7.36990
  -7.36990  -7.36990
  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463
  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463
  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463  -7.34463
  -7.34463  -7.34463
  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147
  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147
  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147  -7.32147
  -7.32147  -7.32147
  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023
  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023
  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023  -7.30023
  -7.30023  -7.30023
  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043
  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043
  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043  -7.28043
  -7.28043  -7.28043
  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122
  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122
  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122  -7.26122
  -7.26122  -7.26122
  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118
  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118
  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118  -7.24118
  -7.24118  -7.24118
  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823
  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823
  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823  -7.21823
  -7.21823  -7.21823
  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950
  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950
  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950  -7.18950
  -7.18950  -7.18950
  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158
  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158
  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158  -7.15158
  -7.15158  -7.15158
  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114
  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114
  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114  -7.10114
  -7.10114  -7.10114
  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596
  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596
  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596  -7.03596
  -7.03596  -7.03596
  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604
  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604
  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604  -6.95604
  -6.95604  -6.95604
  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415
  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415
  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415  -6.86415
  -6.86415  -6.86415
  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563
  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563
  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563  -6.76563
  -6.76563  -6.76563
  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792
  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792
  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792  -6.66792
  -6.66792  -6.66792
  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071
  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071
  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071  -6.58071
  -6.58071  -6.58071
  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837
  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837
  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837  -6.51837
  -6.51837  -6.51837
  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065
  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065
  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065  -6.47065
  -6.47065  -6.47065
  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066
  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066
  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066  -6.42066
  -6.42066  -6.42066
  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067
  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067
  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067  -6.37067
  -6.37067  -6.37067
  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068
  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068
  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068  -6.32068
  -6.32068  -6.32068
  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069
  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069
  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069  -6.27069
  -6.27069  -6.27069
  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070
  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070
  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070  -6.22070
  -6.22070  -6.22070
  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071
  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071
  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071  -6.17071
  -6.17071  -6.17071
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 6   / DATE= 20.01.95
  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687
  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687
  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687  -8.57687
  -8.57687  -8.57687
  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683
  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683
  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683  -8.52683
  -8.52683  -8.52683
  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676
  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676
  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676  -8.47676
  -8.47676  -8.47676
  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668
  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668
  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668  -8.42668
  -8.42668  -8.42668
  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659
  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659
  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659  -8.37659
  -8.37659  -8.37659
  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649
  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649
  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649  -8.32649
  -8.32649  -8.32649
  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637
  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637
  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637  -8.27637
  -8.27637  -8.27637
  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624
  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624
  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624  -8.22624
  -8.22624  -8.22624
  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610
  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610
  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610  -8.17610
  -8.17610  -8.17610
  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593
  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593
  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593  -8.12593
  -8.12593  -8.12593
  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574
  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574
  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574  -8.07574
  -8.07574  -8.07574
  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553
  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553
  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553  -8.02553
  -8.02553  -8.02553
  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529
  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529
  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529  -7.97529
  -7.97529  -7.97529
  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502
  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502
  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502  -7.92502
  -7.92502  -7.92502
  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471
  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471
  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471  -7.87471
  -7.87471  -7.87471
  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437
  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437
  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437  -7.82437
  -7.82437  -7.82437
  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398
